##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.848486  	108.577523 
405.560607  	88.901930 
411.272728  	114.478652 
416.984850  	98.262014 
422.696971  	94.205353 
428.409092  	105.230080 
434.121213  	95.128088 
439.833335  	97.729271 
445.545456  	100.458318 
451.257577  	95.864849 
456.969698  	101.015388 
462.681819  	98.192460 
468.393941  	96.067751 
474.106062  	100.851066 
479.818183  	97.288124 
485.530304  	98.613354 
491.242426  	100.090889 
496.954547  	96.919186 
502.666668  	99.394718 
508.378789  	98.681308 
514.090911  	97.351309 
519.803032  	99.978892 
525.515153  	98.184028 
531.227274  	98.512259 
536.939395  	99.717454 
542.651517  	97.705557 
548.363638  	98.959676 
554.075759  	98.902236 
559.787880  	97.856000 
565.500002  	99.456975 
571.212123  	98.180092 
576.924244  	98.168155 
582.636365  	99.496122 
588.348487  	98.041292 
594.060608  	98.969687 
599.772729  	99.069696 
605.484850  	97.806980 
611.196971  	99.175414 
616.909093  	98.252612 
622.621214  	98.117949 
628.333335  	99.551049 
634.045456  	97.780201 
639.757578  	98.532190 
645.469699  	99.044302 
651.181820  	97.092005 
656.893941  	98.911289 
662.606062  	97.957651 
668.318184  	96.496715 
674.030305  	99.108106 
679.742426  	96.257796 
685.454547  	96.518390 
691.166669  	97.901929 
696.878790  	92.958433 
702.590911  	95.610101 
708.303032  	88.045747 
714.015154  	63.659277 
719.727275  	63.888936 
725.439396  	80.209557 
731.151517  	81.676573 
736.863638  	89.530638 
742.575760  	99.503383 
748.287881  	96.585627 
754.000002  	97.103069 
759.712123  	99.215050 
765.424245  	97.066174 
771.136366  	98.386047 
776.848487  	98.613825 
782.560608  	97.549443 
788.272730  	98.938224 
793.984851  	98.284694 
799.696972  	98.120911 
805.409093  	99.081129 
811.121214  	98.209583 
816.833336  	98.673535 
822.545457  	99.029734 
828.257578  	98.502535 
833.969699  	99.139806 
839.681821  	98.940964 
845.393942  	98.775472 
