##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.848486  	95.335005 
405.560607  	100.049896 
411.272728  	109.751675 
416.984850  	91.775821 
422.696971  	97.235264 
428.409092  	101.738419 
434.121213  	96.510405 
439.833335  	99.337985 
445.545456  	97.976635 
451.257577  	96.615508 
456.969698  	100.267018 
462.681819  	97.551389 
468.393941  	97.562893 
474.106062  	99.363979 
479.818183  	97.621462 
485.530304  	99.611829 
491.242426  	99.247123 
496.954547  	97.589244 
502.666668  	99.262284 
508.378789  	98.375068 
514.090911  	98.240528 
519.803032  	99.265628 
525.515153  	97.953804 
531.227274  	98.692787 
536.939395  	98.902489 
542.651517  	97.869500 
548.363638  	98.804387 
554.075759  	98.347836 
559.787880  	98.169940 
565.500002  	99.137937 
571.212123  	98.151768 
576.924244  	98.472270 
582.636365  	98.994328 
588.348487  	98.121529 
594.060608  	98.898208 
599.772729  	98.682466 
605.484850  	98.193607 
611.196971  	99.234097 
616.909093  	98.425235 
622.621214  	98.393816 
628.333335  	99.252112 
634.045456  	98.079246 
639.757578  	98.501730 
645.469699  	98.746699 
651.181820  	97.582323 
656.893941  	98.579361 
662.606062  	97.977871 
668.318184  	97.124117 
674.030305  	98.628598 
679.742426  	97.146498 
685.454547  	97.400807 
691.166669  	98.115023 
696.878790  	95.136332 
702.590911  	96.667367 
708.303032  	91.276337 
714.015154  	72.463408 
719.727275  	68.907722 
725.439396  	83.688488 
731.151517  	90.669586 
736.863638  	93.746629 
742.575760  	97.744646 
748.287881  	97.081866 
754.000002  	97.218295 
759.712123  	98.321708 
765.424245  	97.270756 
771.136366  	97.591556 
776.848487  	97.927710 
782.560608  	97.483710 
788.272730  	98.300483 
793.984851  	98.328091 
799.696972  	98.123055 
805.409093  	98.753678 
811.121214  	98.519661 
816.833336  	98.588936 
822.545457  	99.015163 
828.257578  	98.859644 
833.969699  	99.146161 
839.681821  	99.271791 
845.393942  	99.015541 
851.106063  	99.151156 
856.818184  	99.031504 
862.530305  	98.948378 
868.242427  	99.190511 
873.954548  	99.111648 
879.666669  	99.092573 
885.378790  	99.123661 
891.090912  	99.014136 
896.803033  	99.133824 
902.515154  	99.068784 
908.227275  	98.931862 
913.939397  	99.127970 
919.651518  	99.110205 
925.363639  	98.977292 
931.075760  	98.974512 
936.787881  	98.867397 
942.500003  	98.882947 
948.212124  	98.887803 
953.924245  	98.702083 
959.636366  	98.659601 
965.348488  	98.623484 
971.060609  	98.595021 
976.772730  	98.706554 
982.484851  	98.664205 
988.196973  	98.671001 
993.909094  	98.782081 
999.621215  	98.697183 
1005.333336  	98.669481 
1011.045457  	98.642861 
1016.757579  	98.475398 
1022.469700  	98.456998 
1028.181821  	98.420107 
1033.893942  	98.339113 
1039.606064  	98.316843 
1045.318185  	98.205560 
1051.030306  	98.281527 
1056.742427  	98.334585 
1062.454548  	98.151252 
1068.166670  	98.255232 
1073.878791  	98.254792 
1079.590912  	98.027468 
1085.303033  	98.158122 
1091.015155  	98.258942 
1096.727276  	98.358349 
1102.439397  	98.569870 
1108.151518  	98.490543 
1113.863640  	98.503613 
1119.575761  	98.536957 
1125.287882  	98.395529 
1131.000003  	98.558498 
1136.712124  	98.723932 
1142.424246  	98.749975 
1148.136367  	98.850870 
1153.848488  	98.803882 
1159.560609  	98.865208 
1165.272731  	98.974145 
1170.984852  	98.851631 
1176.696973  	98.884454 
1182.409094  	98.901312 
1188.121215  	98.812419 
1193.833337  	98.916489 
1199.545458  	98.869500 
1205.257579  	98.778948 
1210.969700  	98.829499 
1216.681822  	98.724335 
1222.393943  	98.701458 
1228.106064  	98.694031 
1233.818185  	98.539975 
1239.530307  	98.508707 
1245.242428  	98.364352 
1250.954549  	98.227162 
1256.666670  	98.217542 
1262.378791  	97.985059 
1268.090913  	97.948722 
1273.803034  	98.047619 
1279.515155  	97.932813 
1285.227276  	97.960992 
1290.939398  	97.796302 
1296.651519  	97.419765 
1302.363640  	97.377704 
1308.075761  	97.338603 
1313.787883  	97.466025 
1319.500004  	97.867166 
1325.212125  	98.000375 
1330.924246  	98.125317 
1336.636367  	98.017166 
1342.348489  	97.445498 
1348.060610  	97.242461 
