Created as New Dataset,EVOH (44mol% ethylene) Soarnol
2452.00,96.81
2451.00,96.82
2450.00,96.82
2449.00,96.82
2448.00,96.83
2447.00,96.83
2446.00,96.84
2445.00,96.84
2444.00,96.85
2443.00,96.85
2442.00,96.86
2441.00,96.87
2440.00,96.87
2439.00,96.87
2438.00,96.88
2437.00,96.88
2436.00,96.89
2435.00,96.89
2434.00,96.90
2433.00,96.90
2432.00,96.91
2431.00,96.91
2430.00,96.91
2429.00,96.92
2428.00,96.92
2427.00,96.93
2426.00,96.94
2425.00,96.94
2424.00,96.94
2423.00,96.95
2422.00,96.95
2421.00,96.95
2420.00,96.95
2419.00,96.96
2418.00,96.96
2417.00,96.97
2416.00,96.98
2415.00,96.98
2414.00,96.98
2413.00,96.99
2412.00,96.99
2411.00,97.00
2410.00,97.00
2409.00,97.00
2408.00,97.01
2407.00,97.02
2406.00,97.03
2405.00,97.04
2404.00,97.05
2403.00,97.05
2402.00,97.05
2401.00,97.05
2400.00,97.05
2399.00,97.05
2398.00,97.06
2397.00,97.07
2396.00,97.07
2395.00,97.08
2394.00,97.09
2393.00,97.09
2392.00,97.09
2391.00,97.10
2390.00,97.10
2389.00,97.11
2388.00,97.11
2387.00,97.12
2386.00,97.12
2385.00,97.13
2384.00,97.14
2383.00,97.14
2382.00,97.15
2381.00,97.15
2380.00,97.16
2379.00,97.17
2378.00,97.17
2377.00,97.18
2376.00,97.18
2375.00,97.17
2374.00,97.17
2373.00,97.17
2372.00,97.17
2371.00,97.17
2370.00,97.17
2369.00,97.18
2368.00,97.17
2367.00,97.17
2366.00,97.17
2365.00,97.18
2364.00,97.18
2363.00,97.19
2362.00,97.19
2361.00,97.19
2360.00,97.17
2359.00,97.15
2358.00,97.14
2357.00,97.15
2356.00,97.16
2355.00,97.18
2354.00,97.18
2353.00,97.17
2352.00,97.17
2351.00,97.16
2350.00,97.17
2349.00,97.18
2348.00,97.18
2347.00,97.18
2346.00,97.17
2345.00,97.15
2344.00,97.14
2343.00,97.13
2342.00,97.12
2341.00,97.11
2340.00,97.11
2339.00,97.10
2338.00,97.10
2337.00,97.10
2336.00,97.11
2335.00,97.12
2334.00,97.13
2333.00,97.13
2332.00,97.14
2331.00,97.14
2330.00,97.13
2329.00,97.11
2328.00,97.08
2327.00,97.03
2326.00,96.95
2325.00,96.87
2324.00,96.82
2323.00,96.81
2322.00,96.83
2321.00,96.86
2320.00,96.89
2319.00,96.91
2318.00,96.93
2317.00,96.95
2316.00,96.96
2315.00,96.96
2314.00,96.96
2313.00,96.96
2312.00,96.96
2311.00,96.96
2310.00,96.97
2309.00,96.98
2308.00,96.99
2307.00,96.99
2306.00,96.98
2305.00,96.97
2304.00,96.97
2303.00,96.97
2302.00,96.97
2301.00,96.97
2300.00,96.96
2299.00,96.96
2298.00,96.95
2297.00,96.94
2296.00,96.94
2295.00,96.93
2294.00,96.92
2293.00,96.91
2292.00,96.89
2291.00,96.87
2290.00,96.86
2289.00,96.83
2288.00,96.81
2287.00,96.79
2286.00,96.78
2285.00,96.78
2284.00,96.79
2283.00,96.80
2282.00,96.82
2281.00,96.84
2280.00,96.86
2279.00,96.87
2278.00,96.87
2277.00,96.88
2276.00,96.88
2275.00,96.89
2274.00,96.89
2273.00,96.89
2272.00,96.89
2271.00,96.88
2270.00,96.88
2269.00,96.89
2268.00,96.89
2267.00,96.91
2266.00,96.92
2265.00,96.93
2264.00,96.93
2263.00,96.93
2262.00,96.94
2261.00,96.94
2260.00,96.92
2259.00,96.91
2258.00,96.89
2257.00,96.89
2256.00,96.89
2255.00,96.91
2254.00,96.93
2253.00,96.94
2252.00,96.94
2251.00,96.94
2250.00,96.94
2249.00,96.95
2248.00,96.95
2247.00,96.96
2246.00,96.97
2245.00,96.97
2244.00,96.96
2243.00,96.95
2242.00,96.93
2241.00,96.92
2240.00,96.91
2239.00,96.91
2238.00,96.92
2237.00,96.92
2236.00,96.92
2235.00,96.93
2234.00,96.94
2233.00,96.95
2232.00,96.95
2231.00,96.94
2230.00,96.94
2229.00,96.92
2228.00,96.91
2227.00,96.90
2226.00,96.90
2225.00,96.90
2224.00,96.91
2223.00,96.92
2222.00,96.93
2221.00,96.93
2220.00,96.93
2219.00,96.92
2218.00,96.91
2217.00,96.90
2216.00,96.89
2215.00,96.90
2214.00,96.90
2213.00,96.90
2212.00,96.90
2211.00,96.90
2210.00,96.91
2209.00,96.91
2208.00,96.91
2207.00,96.91
2206.00,96.90
2205.00,96.89
2204.00,96.88
2203.00,96.88
2202.00,96.88
2201.00,96.87
2200.00,96.87
2199.00,96.86
2198.00,96.85
2197.00,96.83
2196.00,96.80
2195.00,96.79
2194.00,96.77
2193.00,96.76
2192.00,96.74
2191.00,96.74
2190.00,96.73
2189.00,96.73
2188.00,96.72
2187.00,96.71
2186.00,96.70
2185.00,96.70
2184.00,96.72
2183.00,96.76
2182.00,96.80
2181.00,96.84
2180.00,96.86
2179.00,96.85
2178.00,96.82
2177.00,96.81
2176.00,96.82
2175.00,96.86
2174.00,96.88
2173.00,96.86
2172.00,96.81
2171.00,96.75
2170.00,96.70
2169.00,96.64
2168.00,96.58
2167.00,96.54
2166.00,96.50
2165.00,96.47
2164.00,96.43
2163.00,96.38
2162.00,96.35
2161.00,96.39
2160.00,96.57
2159.00,96.86
2158.00,97.16
2157.00,97.36
2156.00,97.44
2155.00,97.43
2154.00,97.38
2153.00,97.31
2152.00,97.25
2151.00,97.21
2150.00,97.19
2149.00,97.18
2148.00,97.19
2147.00,97.21
2146.00,97.24
2145.00,97.26
2144.00,97.27
2143.00,97.28
2142.00,97.28
2141.00,97.27
2140.00,97.26
2139.00,97.25
2138.00,97.26
2137.00,97.29
2136.00,97.33
2135.00,97.38
2134.00,97.43
2133.00,97.45
2132.00,97.45
2131.00,97.43
2130.00,97.40
2129.00,97.37
2128.00,97.34
2127.00,97.30
2126.00,97.27
2125.00,97.24
2124.00,97.22
2123.00,97.20
2122.00,97.18
2121.00,97.17
2120.00,97.15
2119.00,97.13
2118.00,97.11
2117.00,97.09
2116.00,97.06
2115.00,97.04
2114.00,97.03
2113.00,97.02
2112.00,97.02
2111.00,97.03
2110.00,97.03
2109.00,97.02
2108.00,97.01
2107.00,97.00
2106.00,96.99
2105.00,96.99
2104.00,97.00
2103.00,97.01
2102.00,97.03
2101.00,97.03
2100.00,97.03
2099.00,97.03
2098.00,97.04
2097.00,97.06
2096.00,97.09
2095.00,97.12
2094.00,97.15
2093.00,97.16
2092.00,97.14
2091.00,97.11
2090.00,97.09
2089.00,97.06
2088.00,97.04
2087.00,97.03
2086.00,97.03
2085.00,97.02
2084.00,97.01
2083.00,96.99
2082.00,96.98
2081.00,96.96
2080.00,96.95
2079.00,96.95
2078.00,96.95
2077.00,96.95
2076.00,96.95
2075.00,96.95
2074.00,96.96
2073.00,96.96
2072.00,96.96
2071.00,96.96
2070.00,96.96
2069.00,96.95
2068.00,96.94
2067.00,96.95
2066.00,96.96
2065.00,96.97
2064.00,96.98
2063.00,96.98
2062.00,96.98
2061.00,96.97
2060.00,96.97
2059.00,96.96
2058.00,96.95
2057.00,96.93
2056.00,96.91
2055.00,96.90
2054.00,96.88
2053.00,96.83
2052.00,96.74
2051.00,96.66
2050.00,96.63
2049.00,96.66
2048.00,96.71
2047.00,96.76
2046.00,96.79
2045.00,96.80
2044.00,96.80
2043.00,96.80
2042.00,96.78
2041.00,96.76
2040.00,96.73
2039.00,96.72
2038.00,96.72
2037.00,96.72
2036.00,96.73
2035.00,96.76
2034.00,96.81
2033.00,96.84
2032.00,96.86
2031.00,96.87
2030.00,96.87
2029.00,96.88
2028.00,96.88
2027.00,96.90
2026.00,96.91
2025.00,96.91
2024.00,96.90
2023.00,96.88
2022.00,96.88
2021.00,96.88
2020.00,96.89
2019.00,96.89
2018.00,96.89
2017.00,96.89
2016.00,96.89
2015.00,96.90
2014.00,96.90
2013.00,96.90
2012.00,96.89
2011.00,96.88
2010.00,96.88
2009.00,96.89
2008.00,96.93
2007.00,97.00
2006.00,97.07
2005.00,97.10
2004.00,97.09
2003.00,97.06
2002.00,97.03
2001.00,97.00
2000.00,96.98
1999.00,96.97
1998.00,96.96
1997.00,96.94
1996.00,96.92
1995.00,96.90
1994.00,96.89
1993.00,96.88
1992.00,96.87
1991.00,96.85
1990.00,96.84
1989.00,96.83
1988.00,96.82
1987.00,96.81
1986.00,96.79
1985.00,96.75
1984.00,96.71
1983.00,96.66
1982.00,96.60
1981.00,96.53
1980.00,96.50
1979.00,96.54
1978.00,96.64
1977.00,96.77
1976.00,96.87
1975.00,96.94
1974.00,96.98
1973.00,96.99
1972.00,96.99
1971.00,96.99
1970.00,96.99
1969.00,96.98
1968.00,96.97
1967.00,96.97
1966.00,96.98
1965.00,97.00
1964.00,97.01
1963.00,97.02
1962.00,97.03
1961.00,97.04
1960.00,97.06
1959.00,97.09
1958.00,97.11
1957.00,97.10
1956.00,97.08
1955.00,97.06
1954.00,97.05
1953.00,97.05
1952.00,97.05
1951.00,97.05
1950.00,97.05
1949.00,97.04
1948.00,97.04
1947.00,97.04
1946.00,97.04
1945.00,97.04
1944.00,97.05
1943.00,97.05
1942.00,97.06
1941.00,97.05
1940.00,97.04
1939.00,97.05
1938.00,97.06
1937.00,97.07
1936.00,97.08
1935.00,97.09
1934.00,97.09
1933.00,97.09
1932.00,97.10
1931.00,97.11
1930.00,97.11
1929.00,97.11
1928.00,97.10
1927.00,97.09
1926.00,97.10
1925.00,97.10
1924.00,97.10
1923.00,97.10
1922.00,97.09
1921.00,97.08
1920.00,97.06
1919.00,97.06
1918.00,97.06
1917.00,97.06
1916.00,97.06
1915.00,97.07
1914.00,97.07
1913.00,97.07
1912.00,97.07
1911.00,97.07
1910.00,97.06
1909.00,97.06
1908.00,97.06
1907.00,97.07
1906.00,97.08
1905.00,97.08
1904.00,97.08
1903.00,97.08
1902.00,97.08
1901.00,97.08
1900.00,97.08
1899.00,97.08
1898.00,97.09
1897.00,97.09
1896.00,97.09
1895.00,97.09
1894.00,97.09
1893.00,97.08
1892.00,97.08
1891.00,97.09
1890.00,97.10
1889.00,97.11
1888.00,97.11
1887.00,97.11
1886.00,97.11
1885.00,97.11
1884.00,97.11
1883.00,97.11
1882.00,97.12
1881.00,97.12
1880.00,97.12
1879.00,97.12
1878.00,97.12
1877.00,97.12
1876.00,97.12
1875.00,97.12
1874.00,97.12
1873.00,97.13
1872.00,97.12
1871.00,97.12
1870.00,97.13
1869.00,97.13
1868.00,97.13
1867.00,97.13
1866.00,97.14
1865.00,97.14
1864.00,97.14
1863.00,97.14
1862.00,97.14
1861.00,97.14
1860.00,97.13
1859.00,97.13
1858.00,97.13
1857.00,97.13
1856.00,97.14
1855.00,97.14
1854.00,97.14
1853.00,97.14
1852.00,97.13
1851.00,97.14
1850.00,97.14
1849.00,97.15
1848.00,97.14
1847.00,97.14
1846.00,97.14
1845.00,97.15
1844.00,97.16
1843.00,97.16
1842.00,97.15
1841.00,97.14
1840.00,97.14
1839.00,97.14
1838.00,97.15
1837.00,97.15
1836.00,97.15
1835.00,97.15
1834.00,97.15
1833.00,97.15
1832.00,97.14
1831.00,97.14
1830.00,97.15
1829.00,97.15
1828.00,97.15
1827.00,97.16
1826.00,97.16
1825.00,97.16
1824.00,97.15
1823.00,97.15
1822.00,97.15
1821.00,97.16
1820.00,97.17
1819.00,97.20
1818.00,97.22
1817.00,97.24
1816.00,97.24
1815.00,97.23
1814.00,97.22
1813.00,97.20
1812.00,97.19
1811.00,97.19
1810.00,97.18
1809.00,97.18
1808.00,97.17
1807.00,97.17
1806.00,97.17
1805.00,97.16
1804.00,97.16
1803.00,97.16
1802.00,97.16
1801.00,97.15
1800.00,97.14
1799.00,97.14
1798.00,97.13
1797.00,97.13
1796.00,97.12
1795.00,97.12
1794.00,97.12
1793.00,97.11
1792.00,97.10
1791.00,97.09
1790.00,97.08
1789.00,97.07
1788.00,97.06
1787.00,97.04
1786.00,97.03
1785.00,97.01
1784.00,96.99
1783.00,96.97
1782.00,96.95
1781.00,96.94
1780.00,96.92
1779.00,96.91
1778.00,96.90
1777.00,96.89
1776.00,96.88
1775.00,96.86
1774.00,96.85
1773.00,96.83
1772.00,96.80
1771.00,96.78
1770.00,96.76
1769.00,96.73
1768.00,96.70
1767.00,96.67
1766.00,96.64
1765.00,96.61
1764.00,96.59
1763.00,96.57
1762.00,96.55
1761.00,96.53
1760.00,96.51
1759.00,96.49
1758.00,96.49
1757.00,96.49
1756.00,96.49
1755.00,96.49
1754.00,96.50
1753.00,96.50
1752.00,96.51
1751.00,96.51
1750.00,96.51
1749.00,96.51
1748.00,96.51
1747.00,96.51
1746.00,96.51
1745.00,96.51
1744.00,96.51
1743.00,96.51
1742.00,96.51
1741.00,96.50
1740.00,96.50
1739.00,96.49
1738.00,96.48
1737.00,96.48
1736.00,96.47
1735.00,96.48
1734.00,96.48
1733.00,96.48
1732.00,96.47
1731.00,96.47
1730.00,96.47
1729.00,96.46
1728.00,96.46
1727.00,96.45
1726.00,96.44
1725.00,96.43
1724.00,96.41
1723.00,96.40
1722.00,96.39
1721.00,96.37
1720.00,96.36
1719.00,96.35
1718.00,96.34
1717.00,96.32
1716.00,96.31
1715.00,96.31
1714.00,96.31
1713.00,96.31
1712.00,96.31
1711.00,96.31
1710.00,96.32
1709.00,96.33
1708.00,96.34
1707.00,96.35
1706.00,96.37
1705.00,96.38
1704.00,96.39
1703.00,96.41
1702.00,96.43
1701.00,96.46
1700.00,96.47
1699.00,96.48
1698.00,96.48
1697.00,96.48
1696.00,96.48
1695.00,96.48
1694.00,96.47
1693.00,96.46
1692.00,96.45
1691.00,96.45
1690.00,96.44
1689.00,96.43
1688.00,96.41
1687.00,96.40
1686.00,96.40
1685.00,96.38
1684.00,96.36
1683.00,96.33
1682.00,96.31
1681.00,96.30
1680.00,96.28
1679.00,96.26
1678.00,96.25
1677.00,96.23
1676.00,96.20
1675.00,96.18
1674.00,96.15
1673.00,96.13
1672.00,96.12
1671.00,96.10
1670.00,96.09
1669.00,96.07
1668.00,96.05
1667.00,96.03
1666.00,96.03
1665.00,96.02
1664.00,96.01
1663.00,96.00
1662.00,95.99
1661.00,95.97
1660.00,95.97
1659.00,95.96
1658.00,95.97
1657.00,95.97
1656.00,95.96
1655.00,95.96
1654.00,95.97
1653.00,95.97
1652.00,95.97
1651.00,95.96
1650.00,95.96
1649.00,95.96
1648.00,95.96
1647.00,95.97
1646.00,95.98
1645.00,95.98
1644.00,95.98
1643.00,95.98
1642.00,95.99
1641.00,95.99
1640.00,95.99
1639.00,96.00
1638.00,96.01
1637.00,96.03
1636.00,96.06
1635.00,96.09
1634.00,96.12
1633.00,96.13
1632.00,96.14
1631.00,96.16
1630.00,96.18
1629.00,96.19
1628.00,96.21
1627.00,96.22
1626.00,96.24
1625.00,96.26
1624.00,96.27
1623.00,96.30
1622.00,96.31
1621.00,96.33
1620.00,96.33
1619.00,96.34
1618.00,96.36
1617.00,96.38
1616.00,96.40
1615.00,96.41
1614.00,96.43
1613.00,96.44
1612.00,96.45
1611.00,96.46
1610.00,96.47
1609.00,96.48
1608.00,96.48
1607.00,96.49
1606.00,96.50
1605.00,96.50
1604.00,96.50
1603.00,96.51
1602.00,96.52
1601.00,96.52
1600.00,96.52
1599.00,96.52
1598.00,96.52
1597.00,96.52
1596.00,96.52
1595.00,96.52
1594.00,96.52
1593.00,96.52
1592.00,96.52
1591.00,96.52
1590.00,96.52
1589.00,96.52
1588.00,96.51
1587.00,96.51
1586.00,96.51
1585.00,96.51
1584.00,96.50
1583.00,96.50
1582.00,96.49
1581.00,96.49
1580.00,96.47
1579.00,96.46
1578.00,96.46
1577.00,96.44
1576.00,96.43
1575.00,96.42
1574.00,96.42
1573.00,96.41
1572.00,96.41
1571.00,96.40
1570.00,96.40
1569.00,96.39
1568.00,96.38
1567.00,96.37
1566.00,96.37
1565.00,96.36
1564.00,96.36
1563.00,96.36
1562.00,96.36
1561.00,96.36
1560.00,96.36
1559.00,96.35
1558.00,96.35
1557.00,96.34
1556.00,96.33
1555.00,96.33
1554.00,96.34
1553.00,96.33
1552.00,96.32
1551.00,96.31
1550.00,96.31
1549.00,96.30
1548.00,96.30
1547.00,96.30
1546.00,96.30
1545.00,96.30
1544.00,96.28
1543.00,96.27
1542.00,96.26
1541.00,96.25
1540.00,96.23
1539.00,96.22
1538.00,96.22
1537.00,96.21
1536.00,96.19
1535.00,96.19
1534.00,96.18
1533.00,96.17
1532.00,96.15
1531.00,96.14
1530.00,96.13
1529.00,96.12
1528.00,96.09
1527.00,96.07
1526.00,96.06
1525.00,96.03
1524.00,96.00
1523.00,95.98
1522.00,95.97
1521.00,95.94
1520.00,95.90
1519.00,95.87
1518.00,95.85
1517.00,95.81
1516.00,95.77
1515.00,95.74
1514.00,95.71
1513.00,95.68
1512.00,95.63
1511.00,95.60
1510.00,95.57
1509.00,95.52
1508.00,95.45
1507.00,95.37
1506.00,95.29
1505.00,95.22
1504.00,95.16
1503.00,95.11
1502.00,95.06
1501.00,94.98
1500.00,94.89
1499.00,94.81
1498.00,94.72
1497.00,94.60
1496.00,94.46
1495.00,94.34
1494.00,94.25
1493.00,94.14
1492.00,94.01
1491.00,93.87
1490.00,93.70
1489.00,93.50
1488.00,93.30
1487.00,93.13
1486.00,92.96
1485.00,92.78
1484.00,92.58
1483.00,92.39
1482.00,92.17
1481.00,91.92
1480.00,91.67
1479.00,91.44
1478.00,91.18
1477.00,90.86
1476.00,90.50
1475.00,90.11
1474.00,89.59
1473.00,88.83
1472.00,87.93
1471.00,87.08
1470.00,86.32
1469.00,85.61
1468.00,84.94
1467.00,84.32
1466.00,83.74
1465.00,83.21
1464.00,82.78
1463.00,82.48
1462.00,82.23
1461.00,82.01
1460.00,81.79
1459.00,81.58
1458.00,81.38
1457.00,81.20
1456.00,81.13
1455.00,81.17
1454.00,81.26
1453.00,81.36
1452.00,81.47
1451.00,81.58
1450.00,81.66
1449.00,81.70
1448.00,81.71
1447.00,81.72
1446.00,81.71
1445.00,81.67
1444.00,81.63
1443.00,81.58
1442.00,81.52
1441.00,81.44
1440.00,81.38
1439.00,81.33
1438.00,81.26
1437.00,81.17
1436.00,81.09
1435.00,81.06
1434.00,81.06
1433.00,81.07
1432.00,81.10
1431.00,81.14
1430.00,81.19
1429.00,81.24
1428.00,81.30
1427.00,81.38
1426.00,81.45
1425.00,81.51
1424.00,81.58
1423.00,81.65
1422.00,81.71
1421.00,81.77
1420.00,81.82
1419.00,81.89
1418.00,81.95
1417.00,82.01
1416.00,82.09
1415.00,82.18
1414.00,82.28
1413.00,82.38
1412.00,82.50
1411.00,82.64
1410.00,82.78
1409.00,82.93
1408.00,83.09
1407.00,83.28
1406.00,83.48
1405.00,83.70
1404.00,83.95
1403.00,84.20
1402.00,84.45
1401.00,84.72
1400.00,85.03
1399.00,85.38
1398.00,85.71
1397.00,86.04
1396.00,86.39
1395.00,86.75
1394.00,87.10
1393.00,87.41
1392.00,87.68
1391.00,87.91
1390.00,88.12
1389.00,88.29
1388.00,88.41
1387.00,88.48
1386.00,88.48
1385.00,88.43
1384.00,88.33
1383.00,88.18
1382.00,87.99
1381.00,87.78
1380.00,87.56
1379.00,87.32
1378.00,87.10
1377.00,86.89
1376.00,86.71
1375.00,86.54
1374.00,86.38
1373.00,86.26
1372.00,86.18
1371.00,86.12
1370.00,86.08
1369.00,86.05
1368.00,86.03
1367.00,86.02
1366.00,86.02
1365.00,86.01
1364.00,85.99
1363.00,85.95
1362.00,85.89
1361.00,85.82
1360.00,85.74
1359.00,85.64
1358.00,85.53
1357.00,85.40
1356.00,85.25
1355.00,85.09
1354.00,84.92
1353.00,84.74
1352.00,84.56
1351.00,84.38
1350.00,84.18
1349.00,83.99
1348.00,83.79
1347.00,83.59
1346.00,83.39
1345.00,83.20
1344.00,83.02
1343.00,82.84
1342.00,82.67
1341.00,82.49
1340.00,82.30
1339.00,82.13
1338.00,81.97
1337.00,81.84
1336.00,81.73
1335.00,81.64
1334.00,81.56
1333.00,81.49
1332.00,81.42
1331.00,81.38
1330.00,81.34
1329.00,81.31
1328.00,81.30
1327.00,81.30
1326.00,81.32
1325.00,81.35
1324.00,81.39
1323.00,81.44
1322.00,81.50
1321.00,81.58
1320.00,81.67
1319.00,81.77
1318.00,81.88
1317.00,82.00
1316.00,82.12
1315.00,82.25
1314.00,82.37
1313.00,82.51
1312.00,82.64
1311.00,82.77
1310.00,82.90
1309.00,83.02
1308.00,83.14
1307.00,83.27
1306.00,83.39
1305.00,83.50
1304.00,83.61
1303.00,83.72
1302.00,83.83
1301.00,83.94
1300.00,84.06
1299.00,84.18
1298.00,84.30
1297.00,84.42
1296.00,84.54
1295.00,84.67
1294.00,84.80
1293.00,84.93
1292.00,85.06
1291.00,85.18
1290.00,85.31
1289.00,85.43
1288.00,85.55
1287.00,85.66
1286.00,85.77
1285.00,85.87
1284.00,85.96
1283.00,86.05
1282.00,86.14
1281.00,86.22
1280.00,86.30
1279.00,86.37
1278.00,86.44
1277.00,86.51
1276.00,86.58
1275.00,86.64
1274.00,86.71
1273.00,86.78
1272.00,86.85
1271.00,86.92
1270.00,86.98
1269.00,87.06
1268.00,87.13
1267.00,87.21
1266.00,87.30
1265.00,87.39
1264.00,87.48
1263.00,87.58
1262.00,87.68
1261.00,87.78
1260.00,87.90
1259.00,88.02
1258.00,88.14
1257.00,88.27
1256.00,88.41
1255.00,88.54
1254.00,88.67
1253.00,88.80
1252.00,88.93
1251.00,89.06
1250.00,89.18
1249.00,89.30
1248.00,89.40
1247.00,89.50
1246.00,89.59
1245.00,89.66
1244.00,89.72
1243.00,89.77
1242.00,89.80
1241.00,89.83
1240.00,89.85
1239.00,89.85
1238.00,89.85
1237.00,89.84
1236.00,89.83
1235.00,89.83
1234.00,89.81
1233.00,89.79
1232.00,89.78
1231.00,89.76
1230.00,89.73
1229.00,89.71
1228.00,89.69
1227.00,89.68
1226.00,89.66
1225.00,89.66
1224.00,89.66
1223.00,89.67
1222.00,89.69
1221.00,89.70
1220.00,89.72
1219.00,89.73
1218.00,89.74
1217.00,89.75
1216.00,89.77
1215.00,89.78
1214.00,89.79
1213.00,89.81
1212.00,89.83
1211.00,89.84
1210.00,89.84
1209.00,89.86
1208.00,89.87
1207.00,89.88
1206.00,89.90
1205.00,89.92
1204.00,89.94
1203.00,89.96
1202.00,89.97
1201.00,89.98
1200.00,90.00
1199.00,90.01
1198.00,90.02
1197.00,90.04
1196.00,90.05
1195.00,90.06
1194.00,90.07
1193.00,90.07
1192.00,90.08
1191.00,90.09
1190.00,90.10
1189.00,90.11
1188.00,90.13
1187.00,90.15
1186.00,90.17
1185.00,90.20
1184.00,90.23
1183.00,90.26
1182.00,90.29
1181.00,90.32
1180.00,90.35
1179.00,90.38
1178.00,90.41
1177.00,90.44
1176.00,90.47
1175.00,90.49
1174.00,90.51
1173.00,90.53
1172.00,90.55
1171.00,90.56
1170.00,90.57
1169.00,90.58
1168.00,90.58
1167.00,90.57
1166.00,90.56
1165.00,90.53
1164.00,90.49
1163.00,90.44
1162.00,90.38
1161.00,90.30
1160.00,90.20
1159.00,90.07
1158.00,89.90
1157.00,89.69
1156.00,89.45
1155.00,89.15
1154.00,88.79
1153.00,88.37
1152.00,87.89
1151.00,87.34
1150.00,86.72
1149.00,86.05
1148.00,85.33
1147.00,84.57
1146.00,83.78
1145.00,82.99
1144.00,82.21
1143.00,81.48
1142.00,80.80
1141.00,80.20
1140.00,79.67
1139.00,79.23
1138.00,78.87
1137.00,78.57
1136.00,78.32
1135.00,78.13
1134.00,77.96
1133.00,77.82
1132.00,77.68
1131.00,77.55
1130.00,77.42
1129.00,77.27
1128.00,77.12
1127.00,76.96
1126.00,76.80
1125.00,76.63
1124.00,76.46
1123.00,76.29
1122.00,76.13
1121.00,75.97
1120.00,75.82
1119.00,75.68
1118.00,75.55
1117.00,75.44
1116.00,75.34
1115.00,75.26
1114.00,75.20
1113.00,75.15
1112.00,75.11
1111.00,75.07
1110.00,75.04
1109.00,75.01
1108.00,74.97
1107.00,74.94
1106.00,74.90
1105.00,74.85
1104.00,74.79
1103.00,74.71
1102.00,74.61
1101.00,74.48
1100.00,74.35
1099.00,74.21
1098.00,74.06
1097.00,73.90
1096.00,73.73
1095.00,73.56
1094.00,73.39
1093.00,73.23
1092.00,73.08
1091.00,72.95
1090.00,72.83
1089.00,72.72
1088.00,72.62
1087.00,72.54
1086.00,72.47
1085.00,72.41
1084.00,72.36
1083.00,72.33
1082.00,72.31
1081.00,72.30
1080.00,72.29
1079.00,72.30
1078.00,72.32
1077.00,72.35
1076.00,72.38
1075.00,72.42
1074.00,72.47
1073.00,72.53
1072.00,72.58
1071.00,72.65
1070.00,72.73
1069.00,72.82
1068.00,72.92
1067.00,73.04
1066.00,73.18
1065.00,73.34
1064.00,73.50
1063.00,73.67
1062.00,73.85
1061.00,74.03
1060.00,74.19
1059.00,74.34
1058.00,74.50
1057.00,74.64
1056.00,74.76
1055.00,74.88
1054.00,74.99
1053.00,75.09
1052.00,75.16
1051.00,75.23
1050.00,75.29
1049.00,75.33
1048.00,75.37
1047.00,75.42
1046.00,75.46
1045.00,75.49
1044.00,75.51
1043.00,75.54
1042.00,75.57
1041.00,75.59
1040.00,75.62
1039.00,75.66
1038.00,75.71
1037.00,75.76
1036.00,75.80
1035.00,75.85
1034.00,75.90
1033.00,75.94
1032.00,75.98
1031.00,76.02
1030.00,76.06
1029.00,76.10
1028.00,76.12
1027.00,76.14
1026.00,76.15
1025.00,76.15
1024.00,76.15
1023.00,76.15
1022.00,76.16
1021.00,76.16
1020.00,76.17
1019.00,76.18
1018.00,76.20
1017.00,76.23
1016.00,76.27
1015.00,76.32
1014.00,76.38
1013.00,76.46
1012.00,76.55
1011.00,76.65
1010.00,76.77
1009.00,76.89
1008.00,77.02
1007.00,77.16
1006.00,77.31
1005.00,77.46
1004.00,77.62
1003.00,77.78
1002.00,77.94
1001.00,78.09
1000.00,78.24
999.00,78.38
998.00,78.52
997.00,78.66
996.00,78.80
995.00,78.94
994.00,79.08
993.00,79.21
992.00,79.34
991.00,79.47
990.00,79.60
989.00,79.74
988.00,79.87
987.00,80.00
986.00,80.14
985.00,80.27
984.00,80.41
983.00,80.55
982.00,80.70
981.00,80.84
980.00,80.98
979.00,81.13
978.00,81.27
977.00,81.43
976.00,81.58
975.00,81.74
974.00,81.89
973.00,82.05
972.00,82.21
971.00,82.36
970.00,82.52
969.00,82.66
968.00,82.80
967.00,82.94
966.00,83.09
965.00,83.24
964.00,83.38
963.00,83.51
962.00,83.65
961.00,83.78
960.00,83.90
959.00,84.03
958.00,84.16
957.00,84.27
956.00,84.39
955.00,84.49
954.00,84.60
953.00,84.69
952.00,84.78
951.00,84.87
950.00,84.95
949.00,85.03
948.00,85.11
947.00,85.18
946.00,85.24
945.00,85.29
944.00,85.34
943.00,85.39
942.00,85.43
941.00,85.46
940.00,85.49
939.00,85.51
938.00,85.52
937.00,85.53
936.00,85.53
935.00,85.54
934.00,85.54
933.00,85.54
932.00,85.55
931.00,85.55
930.00,85.54
929.00,85.53
928.00,85.50
927.00,85.47
926.00,85.44
925.00,85.41
924.00,85.37
923.00,85.33
922.00,85.29
921.00,85.25
920.00,85.22
919.00,85.19
918.00,85.15
917.00,85.11
916.00,85.06
915.00,85.01
914.00,84.96
913.00,84.92
912.00,84.88
911.00,84.85
910.00,84.81
909.00,84.78
908.00,84.74
907.00,84.70
906.00,84.65
905.00,84.60
904.00,84.55
903.00,84.51
902.00,84.47
901.00,84.43
900.00,84.40
899.00,84.36
898.00,84.33
897.00,84.30
896.00,84.28
895.00,84.26
894.00,84.25
893.00,84.25
892.00,84.26
891.00,84.27
890.00,84.29
889.00,84.32
