Created as New Dataset,PP granule 5mm GF
3217.00,99.93
3216.00,99.93
3215.00,99.93
3214.00,99.94
3213.00,99.94
3212.00,99.94
3211.00,99.94
3210.00,99.94
3209.00,99.94
3208.00,99.94
3207.00,99.94
3206.00,99.94
3205.00,99.94
3204.00,99.94
3203.00,99.93
3202.00,99.93
3201.00,99.93
3200.00,99.93
3199.00,99.94
3198.00,99.94
3197.00,99.94
3196.00,99.93
3195.00,99.93
3194.00,99.93
3193.00,99.93
3192.00,99.93
3191.00,99.93
3190.00,99.93
3189.00,99.93
3188.00,99.93
3187.00,99.94
3186.00,99.94
3185.00,99.94
3184.00,99.94
3183.00,99.94
3182.00,99.94
3181.00,99.94
3180.00,99.93
3179.00,99.93
3178.00,99.93
3177.00,99.93
3176.00,99.93
3175.00,99.93
3174.00,99.93
3173.00,99.93
3172.00,99.93
3171.00,99.93
3170.00,99.94
3169.00,99.94
3168.00,99.94
3167.00,99.94
3166.00,99.94
3165.00,99.93
3164.00,99.93
3163.00,99.93
3162.00,99.93
3161.00,99.93
3160.00,99.93
3159.00,99.93
3158.00,99.94
3157.00,99.94
3156.00,99.94
3155.00,99.94
3154.00,99.94
3153.00,99.94
3152.00,99.94
3151.00,99.93
3150.00,99.93
3149.00,99.93
3148.00,99.93
3147.00,99.93
3146.00,99.93
3145.00,99.93
3144.00,99.93
3143.00,99.93
3142.00,99.93
3141.00,99.93
3140.00,99.93
3139.00,99.93
3138.00,99.93
3137.00,99.93
3136.00,99.93
3135.00,99.93
3134.00,99.93
3133.00,99.93
3132.00,99.93
3131.00,99.93
3130.00,99.93
3129.00,99.93
3128.00,99.93
3127.00,99.93
3126.00,99.93
3125.00,99.93
3124.00,99.93
3123.00,99.93
3122.00,99.93
3121.00,99.93
3120.00,99.93
3119.00,99.93
3118.00,99.93
3117.00,99.93
3116.00,99.93
3115.00,99.93
3114.00,99.93
3113.00,99.93
3112.00,99.93
3111.00,99.94
3110.00,99.94
3109.00,99.94
3108.00,99.94
3107.00,99.94
3106.00,99.94
3105.00,99.93
3104.00,99.93
3103.00,99.93
3102.00,99.93
3101.00,99.93
3100.00,99.93
3099.00,99.93
3098.00,99.93
3097.00,99.93
3096.00,99.93
3095.00,99.93
3094.00,99.93
3093.00,99.93
3092.00,99.93
3091.00,99.93
3090.00,99.94
3089.00,99.94
3088.00,99.94
3087.00,99.94
3086.00,99.94
3085.00,99.94
3084.00,99.93
3083.00,99.93
3082.00,99.93
3081.00,99.93
3080.00,99.93
3079.00,99.92
3078.00,99.92
3077.00,99.92
3076.00,99.93
3075.00,99.93
3074.00,99.93
3073.00,99.93
3072.00,99.93
3071.00,99.93
3070.00,99.94
3069.00,99.94
3068.00,99.94
3067.00,99.93
3066.00,99.93
3065.00,99.92
3064.00,99.92
3063.00,99.93
3062.00,99.93
3061.00,99.93
3060.00,99.93
3059.00,99.93
3058.00,99.93
3057.00,99.93
3056.00,99.93
3055.00,99.93
3054.00,99.93
3053.00,99.93
3052.00,99.92
3051.00,99.92
3050.00,99.92
3049.00,99.92
3048.00,99.92
3047.00,99.92
3046.00,99.92
3045.00,99.92
3044.00,99.92
3043.00,99.92
3042.00,99.92
3041.00,99.92
3040.00,99.92
3039.00,99.92
3038.00,99.91
3037.00,99.91
3036.00,99.91
3035.00,99.91
3034.00,99.91
3033.00,99.91
3032.00,99.91
3031.00,99.91
3030.00,99.91
3029.00,99.91
3028.00,99.91
3027.00,99.91
3026.00,99.91
3025.00,99.91
3024.00,99.91
3023.00,99.91
3022.00,99.91
3021.00,99.91
3020.00,99.91
3019.00,99.91
3018.00,99.90
3017.00,99.90
3016.00,99.90
3015.00,99.90
3014.00,99.89
3013.00,99.89
3012.00,99.89
3011.00,99.88
3010.00,99.88
3009.00,99.87
3008.00,99.87
3007.00,99.87
3006.00,99.87
3005.00,99.86
3004.00,99.86
3003.00,99.85
3002.00,99.84
3001.00,99.84
3000.00,99.83
2999.00,99.82
2998.00,99.81
2997.00,99.80
2996.00,99.79
2995.00,99.79
2994.00,99.78
2993.00,99.77
2992.00,99.75
2991.00,99.74
2990.00,99.72
2989.00,99.71
2988.00,99.69
2987.00,99.67
2986.00,99.64
2985.00,99.61
2984.00,99.58
2983.00,99.55
2982.00,99.51
2981.00,99.47
2980.00,99.42
2979.00,99.37
2978.00,99.31
2977.00,99.25
2976.00,99.17
2975.00,99.09
2974.00,99.00
2973.00,98.90
2972.00,98.79
2971.00,98.66
2970.00,98.53
2969.00,98.39
2968.00,98.24
2967.00,98.08
2966.00,97.92
2965.00,97.76
2964.00,97.61
2963.00,97.48
2962.00,97.35
2961.00,97.25
2960.00,97.16
2959.00,97.08
2958.00,97.01
2957.00,96.93
2956.00,96.84
2955.00,96.75
2954.00,96.65
2953.00,96.55
2952.00,96.48
2951.00,96.44
2950.00,96.45
2949.00,96.51
2948.00,96.64
2947.00,96.82
2946.00,97.03
2945.00,97.26
2944.00,97.48
2943.00,97.67
2942.00,97.83
2941.00,97.94
2940.00,98.00
2939.00,98.03
2938.00,98.02
2937.00,97.97
2936.00,97.90
2935.00,97.80
2934.00,97.68
2933.00,97.54
2932.00,97.38
2931.00,97.21
2930.00,97.05
2929.00,96.88
2928.00,96.72
2927.00,96.57
2926.00,96.42
2925.00,96.29
2924.00,96.16
2923.00,96.03
2922.00,95.91
2921.00,95.80
2920.00,95.71
2919.00,95.64
2918.00,95.62
2917.00,95.63
2916.00,95.69
2915.00,95.78
2914.00,95.89
2913.00,96.01
2912.00,96.14
2911.00,96.26
2910.00,96.37
2909.00,96.48
2908.00,96.58
2907.00,96.68
2906.00,96.79
2905.00,96.89
2904.00,97.00
2903.00,97.11
2902.00,97.22
2901.00,97.33
2900.00,97.44
2899.00,97.54
2898.00,97.63
2897.00,97.72
2896.00,97.79
2895.00,97.85
2894.00,97.90
2893.00,97.94
2892.00,97.97
2891.00,97.99
2890.00,97.99
2889.00,97.99
2888.00,97.99
2887.00,97.97
2886.00,97.95
2885.00,97.92
2884.00,97.89
2883.00,97.85
2882.00,97.80
2881.00,97.75
2880.00,97.69
2879.00,97.65
2878.00,97.62
2877.00,97.61
2876.00,97.62
2875.00,97.63
2874.00,97.64
2873.00,97.64
2872.00,97.64
2871.00,97.62
2870.00,97.59
2869.00,97.57
2868.00,97.57
2867.00,97.61
2866.00,97.68
2865.00,97.80
2864.00,97.97
2863.00,98.15
2862.00,98.34
2861.00,98.52
2860.00,98.67
2859.00,98.78
2858.00,98.87
2857.00,98.94
2856.00,98.98
2855.00,99.00
2854.00,99.01
2853.00,98.99
2852.00,98.96
2851.00,98.92
2850.00,98.86
2849.00,98.79
2848.00,98.70
2847.00,98.60
2846.00,98.49
2845.00,98.36
2844.00,98.23
2843.00,98.09
2842.00,97.95
2841.00,97.83
2840.00,97.73
2839.00,97.68
2838.00,97.66
2837.00,97.71
2836.00,97.80
2835.00,97.95
2834.00,98.13
2833.00,98.32
2832.00,98.51
2831.00,98.68
2830.00,98.83
2829.00,98.95
2828.00,99.05
2827.00,99.13
2826.00,99.20
2825.00,99.25
2824.00,99.30
2823.00,99.34
2822.00,99.37
2821.00,99.40
2820.00,99.42
2819.00,99.44
2818.00,99.46
2817.00,99.47
2816.00,99.48
2815.00,99.50
2814.00,99.51
2813.00,99.52
2812.00,99.54
2811.00,99.54
2810.00,99.55
2809.00,99.56
2808.00,99.57
2807.00,99.59
2806.00,99.60
2805.00,99.62
2804.00,99.63
2803.00,99.64
2802.00,99.65
2801.00,99.66
2800.00,99.67
2799.00,99.68
2798.00,99.68
2797.00,99.69
2796.00,99.69
2795.00,99.69
2794.00,99.70
2793.00,99.70
2792.00,99.71
2791.00,99.72
2790.00,99.73
2789.00,99.73
2788.00,99.74
2787.00,99.74
2786.00,99.75
2785.00,99.76
2784.00,99.76
2783.00,99.76
2782.00,99.77
2781.00,99.77
2780.00,99.78
2779.00,99.78
2778.00,99.79
2777.00,99.79
2776.00,99.79
2775.00,99.79
2774.00,99.79
2773.00,99.80
2772.00,99.80
2771.00,99.80
2770.00,99.80
2769.00,99.80
2768.00,99.80
2767.00,99.80
2766.00,99.80
2765.00,99.80
2764.00,99.80
2763.00,99.80
2762.00,99.80
2761.00,99.80
2760.00,99.80
2759.00,99.80
2758.00,99.80
2757.00,99.81
2756.00,99.81
2755.00,99.81
2754.00,99.82
2753.00,99.82
2752.00,99.82
2751.00,99.82
2750.00,99.81
2749.00,99.81
2748.00,99.81
2747.00,99.81
2746.00,99.81
2745.00,99.81
2744.00,99.81
2743.00,99.81
2742.00,99.80
2741.00,99.80
2740.00,99.80
2739.00,99.80
2738.00,99.79
2737.00,99.79
2736.00,99.79
2735.00,99.79
2734.00,99.78
2733.00,99.78
2732.00,99.77
2731.00,99.77
2730.00,99.76
2729.00,99.76
2728.00,99.76
2727.00,99.75
2726.00,99.75
2725.00,99.74
2724.00,99.73
2723.00,99.73
2722.00,99.73
2721.00,99.74
2720.00,99.75
2719.00,99.76
2718.00,99.76
2717.00,99.77
2716.00,99.78
2715.00,99.78
2714.00,99.79
2713.00,99.79
2712.00,99.80
2711.00,99.80
2710.00,99.81
2709.00,99.81
2708.00,99.81
2707.00,99.81
2706.00,99.82
2705.00,99.82
2704.00,99.82
2703.00,99.82
2702.00,99.82
2701.00,99.82
2700.00,99.82
2699.00,99.83
2698.00,99.83
2697.00,99.83
2696.00,99.83
2695.00,99.83
2694.00,99.83
2693.00,99.83
2692.00,99.83
2691.00,99.83
2690.00,99.83
2689.00,99.83
2688.00,99.83
2687.00,99.83
2686.00,99.84
2685.00,99.83
2684.00,99.83
2683.00,99.83
2682.00,99.83
2681.00,99.83
2680.00,99.83
2679.00,99.84
2678.00,99.84
2677.00,99.84
2676.00,99.84
2675.00,99.83
2674.00,99.83
2673.00,99.83
2672.00,99.83
2671.00,99.84
2670.00,99.84
2669.00,99.84
2668.00,99.83
2667.00,99.83
2666.00,99.82
2665.00,99.82
2664.00,99.81
2663.00,99.81
2662.00,99.80
2661.00,99.80
2660.00,99.80
2659.00,99.79
2658.00,99.79
2657.00,99.79
2656.00,99.79
2655.00,99.78
2654.00,99.78
2653.00,99.78
2652.00,99.78
2651.00,99.78
2650.00,99.78
2649.00,99.78
2648.00,99.78
2647.00,99.78
2646.00,99.78
2645.00,99.78
2644.00,99.78
2643.00,99.78
2642.00,99.78
2641.00,99.78
2640.00,99.78
2639.00,99.78
2638.00,99.78
2637.00,99.78
2636.00,99.78
2635.00,99.78
2634.00,99.78
2633.00,99.78
2632.00,99.79
2631.00,99.79
2630.00,99.79
2629.00,99.79
2628.00,99.79
2627.00,99.79
2626.00,99.79
2625.00,99.79
2624.00,99.79
2623.00,99.79
2622.00,99.79
2621.00,99.79
2620.00,99.79
2619.00,99.79
2618.00,99.79
2617.00,99.79
2616.00,99.79
2615.00,99.78
2614.00,99.78
2613.00,99.78
2612.00,99.78
2611.00,99.79
2610.00,99.79
2609.00,99.80
2608.00,99.80
2607.00,99.81
2606.00,99.81
2605.00,99.81
2604.00,99.80
2603.00,99.80
2602.00,99.80
2601.00,99.80
2600.00,99.80
2599.00,99.81
2598.00,99.81
2597.00,99.81
2596.00,99.81
2595.00,99.81
2594.00,99.81
2593.00,99.81
2592.00,99.80
2591.00,99.80
2590.00,99.80
2589.00,99.80
2588.00,99.80
2587.00,99.80
2586.00,99.80
2585.00,99.79
2584.00,99.79
2583.00,99.79
2582.00,99.79
2581.00,99.80
2580.00,99.80
2579.00,99.80
2578.00,99.80
2577.00,99.80
2576.00,99.81
2575.00,99.82
2574.00,99.82
2573.00,99.82
2572.00,99.82
2571.00,99.82
2570.00,99.82
2569.00,99.83
2568.00,99.83
2567.00,99.83
2566.00,99.83
2565.00,99.83
2564.00,99.83
2563.00,99.83
2562.00,99.83
2561.00,99.83
2560.00,99.83
2559.00,99.83
2558.00,99.84
2557.00,99.84
2556.00,99.84
2555.00,99.84
2554.00,99.85
2553.00,99.85
2552.00,99.85
2551.00,99.85
2550.00,99.85
2549.00,99.85
2548.00,99.85
2547.00,99.85
2546.00,99.85
2545.00,99.85
2544.00,99.86
2543.00,99.87
2542.00,99.87
2541.00,99.87
2540.00,99.87
2539.00,99.87
2538.00,99.87
2537.00,99.87
2536.00,99.87
2535.00,99.87
2534.00,99.88
2533.00,99.87
2532.00,99.87
2531.00,99.87
2530.00,99.87
2529.00,99.87
2528.00,99.87
2527.00,99.86
2526.00,99.85
2525.00,99.85
2524.00,99.85
2523.00,99.85
2522.00,99.86
2521.00,99.86
2520.00,99.86
2519.00,99.87
2518.00,99.87
2517.00,99.88
2516.00,99.88
2515.00,99.88
2514.00,99.88
2513.00,99.88
2512.00,99.88
2511.00,99.89
2510.00,99.89
2509.00,99.89
2508.00,99.89
2507.00,99.89
2506.00,99.88
2505.00,99.88
2504.00,99.88
2503.00,99.89
2502.00,99.89
2501.00,99.89
2500.00,99.89
2499.00,99.89
2498.00,99.89
2497.00,99.89
2496.00,99.89
2495.00,99.89
2494.00,99.89
2493.00,99.89
2492.00,99.88
2491.00,99.88
2490.00,99.88
2489.00,99.88
2488.00,99.89
2487.00,99.89
2486.00,99.89
2485.00,99.89
2484.00,99.89
2483.00,99.89
2482.00,99.89
2481.00,99.89
2480.00,99.89
2479.00,99.89
2478.00,99.89
2477.00,99.89
2476.00,99.89
2475.00,99.89
2474.00,99.89
2473.00,99.88
2472.00,99.88
2471.00,99.88
2470.00,99.88
2469.00,99.88
2468.00,99.89
2467.00,99.89
2466.00,99.89
2465.00,99.89
2464.00,99.89
2463.00,99.88
2462.00,99.88
2461.00,99.88
2460.00,99.87
2459.00,99.88
2458.00,99.88
2457.00,99.87
2456.00,99.87
2455.00,99.87
2454.00,99.87
2453.00,99.87
2452.00,99.86
2451.00,99.86
