Created as New Dataset,PP granule 3mm GF
cm-1,%T
2461.00,99.55
2460.00,99.55
2459.00,99.54
2458.00,99.54
2457.00,99.54
2456.00,99.53
2455.00,99.52
2454.00,99.52
2453.00,99.52
2452.00,99.51
2451.00,99.52
2450.00,99.52
2449.00,99.52
2448.00,99.52
2447.00,99.52
2446.00,99.53
2445.00,99.53
2444.00,99.53
2443.00,99.53
2442.00,99.53
2441.00,99.53
2440.00,99.53
2439.00,99.53
2438.00,99.53
2437.00,99.52
2436.00,99.52
2435.00,99.51
2434.00,99.51
2433.00,99.51
2432.00,99.51
2431.00,99.51
2430.00,99.51
2429.00,99.51
2428.00,99.51
2427.00,99.51
2426.00,99.52
2425.00,99.53
2424.00,99.53
2423.00,99.53
2422.00,99.54
2421.00,99.54
2420.00,99.54
2419.00,99.54
2418.00,99.54
2417.00,99.54
2416.00,99.54
2415.00,99.54
2414.00,99.54
2413.00,99.54
2412.00,99.54
2411.00,99.54
2410.00,99.54
2409.00,99.55
2408.00,99.56
2407.00,99.57
2406.00,99.58
2405.00,99.58
2404.00,99.58
2403.00,99.57
2402.00,99.57
2401.00,99.57
2400.00,99.57
2399.00,99.57
2398.00,99.57
2397.00,99.57
2396.00,99.57
2395.00,99.57
2394.00,99.58
2393.00,99.58
2392.00,99.59
2391.00,99.59
2390.00,99.59
2389.00,99.60
2388.00,99.60
2387.00,99.61
2386.00,99.61
2385.00,99.62
2384.00,99.63
2383.00,99.63
2382.00,99.64
2381.00,99.65
2380.00,99.65
2379.00,99.66
2378.00,99.67
2377.00,99.68
2376.00,99.68
2375.00,99.68
2374.00,99.68
2373.00,99.67
2372.00,99.67
2371.00,99.68
2370.00,99.68
2369.00,99.67
2368.00,99.66
2367.00,99.66
2366.00,99.66
2365.00,99.66
2364.00,99.67
2363.00,99.66
2362.00,99.65
2361.00,99.64
2360.00,99.62
2359.00,99.61
2358.00,99.61
2357.00,99.63
2356.00,99.64
2355.00,99.65
2354.00,99.65
2353.00,99.64
2352.00,99.64
2351.00,99.64
2350.00,99.64
2349.00,99.64
2348.00,99.65
2347.00,99.65
2346.00,99.65
2345.00,99.63
2344.00,99.61
2343.00,99.60
2342.00,99.59
2341.00,99.59
2340.00,99.59
2339.00,99.58
2338.00,99.57
2337.00,99.57
2336.00,99.56
2335.00,99.56
2334.00,99.56
2333.00,99.57
2332.00,99.58
2331.00,99.58
2330.00,99.58
2329.00,99.58
2328.00,99.56
2327.00,99.52
2326.00,99.46
2325.00,99.39
2324.00,99.35
2323.00,99.34
2322.00,99.36
2321.00,99.39
2320.00,99.42
2319.00,99.43
2318.00,99.44
2317.00,99.45
2316.00,99.46
2315.00,99.47
2314.00,99.48
2313.00,99.49
2312.00,99.49
2311.00,99.49
2310.00,99.49
2309.00,99.49
2308.00,99.49
2307.00,99.49
2306.00,99.48
2305.00,99.48
2304.00,99.48
2303.00,99.47
2302.00,99.47
2301.00,99.46
2300.00,99.46
2299.00,99.46
2298.00,99.45
2297.00,99.45
2296.00,99.44
2295.00,99.44
2294.00,99.43
2293.00,99.42
2292.00,99.41
2291.00,99.40
2290.00,99.38
2289.00,99.36
2288.00,99.35
2287.00,99.34
2286.00,99.33
2285.00,99.33
2284.00,99.34
2283.00,99.36
2282.00,99.37
2281.00,99.38
2280.00,99.39
2279.00,99.40
2278.00,99.40
2277.00,99.41
2276.00,99.41
2275.00,99.41
2274.00,99.41
2273.00,99.41
2272.00,99.41
2271.00,99.41
2270.00,99.41
2269.00,99.41
2268.00,99.42
2267.00,99.43
2266.00,99.44
2265.00,99.45
2264.00,99.45
2263.00,99.45
2262.00,99.45
2261.00,99.44
2260.00,99.43
2259.00,99.42
2258.00,99.41
2257.00,99.40
2256.00,99.41
2255.00,99.43
2254.00,99.45
2253.00,99.46
2252.00,99.47
2251.00,99.47
2250.00,99.47
2249.00,99.46
2248.00,99.46
2247.00,99.45
2246.00,99.45
2245.00,99.46
2244.00,99.46
2243.00,99.46
2242.00,99.46
2241.00,99.45
2240.00,99.46
2239.00,99.46
2238.00,99.46
2237.00,99.46
2236.00,99.45
2235.00,99.45
2234.00,99.45
2233.00,99.44
2232.00,99.45
2231.00,99.45
2230.00,99.45
2229.00,99.46
2228.00,99.46
2227.00,99.47
2226.00,99.47
2225.00,99.48
2224.00,99.48
2223.00,99.48
2222.00,99.47
2221.00,99.47
2220.00,99.47
2219.00,99.47
2218.00,99.47
2217.00,99.47
2216.00,99.46
2215.00,99.46
2214.00,99.45
2213.00,99.45
2212.00,99.44
2211.00,99.44
2210.00,99.44
2209.00,99.44
2208.00,99.44
2207.00,99.44
2206.00,99.44
2205.00,99.43
2204.00,99.42
2203.00,99.41
2202.00,99.39
2201.00,99.38
2200.00,99.38
2199.00,99.38
2198.00,99.38
2197.00,99.38
2196.00,99.38
2195.00,99.38
2194.00,99.37
2193.00,99.37
2192.00,99.36
2191.00,99.35
2190.00,99.34
2189.00,99.32
2188.00,99.30
2187.00,99.28
2186.00,99.27
2185.00,99.28
2184.00,99.31
2183.00,99.35
2182.00,99.40
2181.00,99.43
2180.00,99.44
2179.00,99.43
2178.00,99.40
2177.00,99.39
2176.00,99.39
2175.00,99.41
2174.00,99.41
2173.00,99.39
2172.00,99.36
2171.00,99.33
2170.00,99.29
2169.00,99.25
2168.00,99.22
2167.00,99.19
2166.00,99.17
2165.00,99.15
2164.00,99.13
2163.00,99.10
2162.00,99.09
2161.00,99.13
2160.00,99.26
2159.00,99.47
2158.00,99.68
2157.00,99.83
2156.00,99.89
2155.00,99.89
2154.00,99.86
2153.00,99.82
2152.00,99.79
2151.00,99.77
2150.00,99.75
2149.00,99.74
2148.00,99.74
2147.00,99.74
2146.00,99.74
2145.00,99.74
2144.00,99.75
2143.00,99.75
2142.00,99.75
2141.00,99.75
2140.00,99.73
2139.00,99.73
2138.00,99.73
2137.00,99.75
2136.00,99.77
2135.00,99.81
2134.00,99.84
2133.00,99.86
2132.00,99.85
2131.00,99.83
2130.00,99.80
2129.00,99.77
2128.00,99.75
2127.00,99.73
2126.00,99.72
2125.00,99.70
2124.00,99.69
2123.00,99.68
2122.00,99.67
2121.00,99.66
2120.00,99.65
2119.00,99.64
2118.00,99.62
2117.00,99.61
2116.00,99.58
2115.00,99.56
2114.00,99.55
2113.00,99.55
2112.00,99.55
2111.00,99.56
2110.00,99.56
2109.00,99.56
2108.00,99.56
2107.00,99.56
2106.00,99.55
2105.00,99.55
2104.00,99.55
2103.00,99.55
2102.00,99.55
2101.00,99.54
2100.00,99.54
2099.00,99.54
2098.00,99.55
2097.00,99.56
2096.00,99.58
2095.00,99.61
2094.00,99.64
2093.00,99.65
2092.00,99.64
2091.00,99.62
2090.00,99.60
2089.00,99.58
2088.00,99.57
2087.00,99.56
2086.00,99.56
2085.00,99.56
2084.00,99.55
2083.00,99.54
2082.00,99.53
2081.00,99.52
2080.00,99.52
2079.00,99.52
2078.00,99.52
2077.00,99.51
2076.00,99.51
2075.00,99.51
2074.00,99.52
2073.00,99.52
2072.00,99.52
2071.00,99.52
2070.00,99.53
2069.00,99.53
2068.00,99.53
2067.00,99.53
2066.00,99.53
2065.00,99.53
2064.00,99.52
2063.00,99.53
2062.00,99.54
2061.00,99.55
2060.00,99.56
2059.00,99.55
2058.00,99.54
2057.00,99.52
2056.00,99.51
2055.00,99.50
2054.00,99.49
2053.00,99.46
2052.00,99.39
2051.00,99.33
2050.00,99.30
2049.00,99.33
2048.00,99.38
2047.00,99.42
2046.00,99.43
2045.00,99.42
2044.00,99.41
2043.00,99.41
2042.00,99.42
2041.00,99.41
2040.00,99.40
2039.00,99.37
2038.00,99.34
2037.00,99.33
2036.00,99.33
2035.00,99.36
2034.00,99.41
2033.00,99.46
2032.00,99.50
2031.00,99.51
2030.00,99.52
2029.00,99.52
2028.00,99.52
2027.00,99.52
2026.00,99.53
2025.00,99.52
2024.00,99.51
2023.00,99.50
2022.00,99.50
2021.00,99.51
2020.00,99.53
2019.00,99.54
2018.00,99.54
2017.00,99.53
2016.00,99.53
2015.00,99.53
2014.00,99.53
2013.00,99.52
2012.00,99.51
2011.00,99.50
2010.00,99.50
2009.00,99.51
2008.00,99.54
2007.00,99.59
2006.00,99.64
2005.00,99.66
2004.00,99.65
2003.00,99.63
2002.00,99.61
2001.00,99.59
2000.00,99.57
1999.00,99.57
1998.00,99.56
1997.00,99.54
1996.00,99.53
1995.00,99.52
1994.00,99.52
1993.00,99.52
1992.00,99.51
1991.00,99.50
1990.00,99.48
1989.00,99.46
1988.00,99.45
1987.00,99.43
1986.00,99.42
1985.00,99.41
1984.00,99.38
1983.00,99.35
1982.00,99.31
1981.00,99.26
1980.00,99.23
1979.00,99.27
1978.00,99.36
1977.00,99.46
1976.00,99.54
1975.00,99.57
1974.00,99.58
1973.00,99.58
1972.00,99.57
1971.00,99.57
1970.00,99.57
1969.00,99.57
1968.00,99.58
1967.00,99.59
1966.00,99.61
1965.00,99.63
1964.00,99.63
1963.00,99.62
1962.00,99.62
1961.00,99.63
1960.00,99.66
1959.00,99.69
1958.00,99.71
1957.00,99.71
1956.00,99.70
1955.00,99.70
1954.00,99.69
1953.00,99.68
1952.00,99.68
1951.00,99.68
1950.00,99.69
1949.00,99.70
1948.00,99.71
1947.00,99.71
1946.00,99.71
1945.00,99.72
1944.00,99.73
1943.00,99.73
1942.00,99.73
1941.00,99.71
1940.00,99.70
1939.00,99.69
1938.00,99.69
1937.00,99.69
1936.00,99.69
1935.00,99.70
1934.00,99.71
1933.00,99.71
1932.00,99.71
1931.00,99.71
1930.00,99.70
1929.00,99.70
1928.00,99.69
1927.00,99.70
1926.00,99.71
1925.00,99.71
1924.00,99.70
1923.00,99.69
1922.00,99.68
1921.00,99.67
1920.00,99.67
1919.00,99.67
1918.00,99.67
1917.00,99.67
1916.00,99.66
1915.00,99.66
1914.00,99.66
1913.00,99.67
1912.00,99.67
1911.00,99.67
1910.00,99.67
1909.00,99.67
1908.00,99.67
1907.00,99.67
1906.00,99.67
1905.00,99.66
1904.00,99.66
1903.00,99.66
1902.00,99.67
1901.00,99.67
1900.00,99.66
1899.00,99.66
1898.00,99.65
1897.00,99.65
1896.00,99.66
1895.00,99.66
1894.00,99.66
1893.00,99.65
1892.00,99.65
1891.00,99.65
1890.00,99.65
1889.00,99.66
1888.00,99.67
1887.00,99.68
1886.00,99.68
1885.00,99.68
1884.00,99.68
1883.00,99.69
1882.00,99.69
1881.00,99.69
1880.00,99.69
1879.00,99.69
1878.00,99.69
1877.00,99.69
1876.00,99.69
1875.00,99.70
1874.00,99.70
1873.00,99.70
1872.00,99.70
1871.00,99.70
1870.00,99.69
1869.00,99.69
1868.00,99.68
1867.00,99.68
1866.00,99.69
1865.00,99.69
1864.00,99.69
1863.00,99.69
1862.00,99.69
1861.00,99.69
1860.00,99.69
1859.00,99.69
1858.00,99.69
1857.00,99.69
1856.00,99.69
1855.00,99.68
1854.00,99.68
1853.00,99.68
1852.00,99.69
1851.00,99.69
1850.00,99.69
1849.00,99.69
1848.00,99.68
1847.00,99.68
1846.00,99.68
1845.00,99.68
1844.00,99.68
1843.00,99.68
1842.00,99.68
1841.00,99.67
1840.00,99.67
1839.00,99.67
1838.00,99.67
1837.00,99.67
1836.00,99.67
1835.00,99.66
1834.00,99.66
1833.00,99.66
1832.00,99.66
1831.00,99.66
1830.00,99.66
1829.00,99.65
1828.00,99.65
1827.00,99.65
1826.00,99.66
1825.00,99.66
1824.00,99.66
1823.00,99.65
1822.00,99.66
1821.00,99.67
1820.00,99.68
1819.00,99.70
1818.00,99.72
1817.00,99.74
1816.00,99.74
1815.00,99.73
1814.00,99.72
1813.00,99.71
1812.00,99.70
1811.00,99.70
1810.00,99.70
1809.00,99.69
1808.00,99.69
1807.00,99.68
1806.00,99.68
1805.00,99.67
1804.00,99.67
1803.00,99.66
1802.00,99.66
1801.00,99.66
1800.00,99.65
1799.00,99.65
1798.00,99.65
1797.00,99.66
1796.00,99.66
1795.00,99.66
1794.00,99.67
1793.00,99.66
1792.00,99.66
1791.00,99.65
1790.00,99.64
1789.00,99.63
1788.00,99.63
1787.00,99.62
1786.00,99.62
1785.00,99.62
1784.00,99.63
1783.00,99.63
1782.00,99.63
1781.00,99.63
1780.00,99.62
1779.00,99.62
1778.00,99.62
1777.00,99.62
1776.00,99.63
1775.00,99.63
1774.00,99.63
1773.00,99.63
1772.00,99.62
1771.00,99.61
1770.00,99.60
1769.00,99.60
1768.00,99.59
1767.00,99.59
1766.00,99.58
1765.00,99.58
1764.00,99.57
1763.00,99.56
1762.00,99.55
1761.00,99.53
1760.00,99.52
1759.00,99.50
1758.00,99.48
1757.00,99.46
1756.00,99.42
1755.00,99.39
1754.00,99.35
1753.00,99.30
1752.00,99.23
1751.00,99.13
1750.00,98.98
1749.00,98.77
1748.00,98.47
1747.00,98.10
1746.00,97.73
1745.00,97.42
1744.00,97.24
1743.00,97.23
1742.00,97.32
1741.00,97.45
1740.00,97.56
1739.00,97.61
1738.00,97.61
1737.00,97.56
1736.00,97.48
1735.00,97.41
1734.00,97.42
1733.00,97.53
1732.00,97.72
1731.00,97.95
1730.00,98.18
1729.00,98.39
1728.00,98.55
1727.00,98.68
1726.00,98.80
1725.00,98.91
1724.00,99.01
1723.00,99.09
1722.00,99.16
1721.00,99.21
1720.00,99.24
1719.00,99.28
1718.00,99.33
1717.00,99.35
1716.00,99.37
1715.00,99.38
1714.00,99.39
1713.00,99.40
1712.00,99.40
1711.00,99.41
1710.00,99.41
1709.00,99.41
1708.00,99.41
1707.00,99.41
1706.00,99.40
1705.00,99.40
1704.00,99.40
1703.00,99.41
1702.00,99.41
1701.00,99.42
1700.00,99.41
1699.00,99.41
1698.00,99.41
1697.00,99.40
1696.00,99.40
1695.00,99.40
1694.00,99.40
1693.00,99.40
1692.00,99.40
1691.00,99.41
1690.00,99.42
1689.00,99.43
1688.00,99.43
1687.00,99.44
1686.00,99.45
1685.00,99.45
1684.00,99.45
1683.00,99.45
1682.00,99.45
1681.00,99.45
1680.00,99.45
1679.00,99.45
1678.00,99.44
1677.00,99.44
1676.00,99.44
1675.00,99.44
1674.00,99.44
1673.00,99.43
1672.00,99.43
1671.00,99.43
1670.00,99.43
1669.00,99.43
1668.00,99.43
1667.00,99.43
1666.00,99.43
1665.00,99.43
1664.00,99.42
1663.00,99.42
1662.00,99.42
1661.00,99.42
1660.00,99.41
1659.00,99.41
1658.00,99.41
1657.00,99.41
1656.00,99.40
1655.00,99.40
1654.00,99.40
1653.00,99.38
1652.00,99.38
1651.00,99.37
1650.00,99.37
1649.00,99.37
1648.00,99.36
1647.00,99.35
1646.00,99.35
1645.00,99.35
1644.00,99.35
1643.00,99.35
1642.00,99.36
1641.00,99.36
1640.00,99.37
1639.00,99.37
1638.00,99.38
1637.00,99.37
1636.00,99.37
1635.00,99.37
1634.00,99.37
1633.00,99.37
1632.00,99.38
1631.00,99.38
1630.00,99.38
1629.00,99.38
1628.00,99.38
1627.00,99.39
1626.00,99.39
1625.00,99.39
1624.00,99.39
1623.00,99.40
1622.00,99.40
1621.00,99.41
1620.00,99.41
1619.00,99.42
1618.00,99.42
1617.00,99.42
1616.00,99.42
1615.00,99.42
1614.00,99.43
1613.00,99.43
1612.00,99.43
1611.00,99.43
1610.00,99.44
1609.00,99.44
1608.00,99.44
1607.00,99.44
1606.00,99.45
1605.00,99.45
1604.00,99.45
1603.00,99.45
1602.00,99.45
1601.00,99.45
1600.00,99.45
1599.00,99.45
1598.00,99.45
1597.00,99.46
1596.00,99.46
1595.00,99.46
1594.00,99.46
1593.00,99.45
1592.00,99.45
1591.00,99.45
1590.00,99.45
1589.00,99.45
1588.00,99.45
1587.00,99.45
1586.00,99.46
1585.00,99.45
1584.00,99.45
1583.00,99.45
1582.00,99.44
1581.00,99.44
1580.00,99.43
1579.00,99.43
1578.00,99.43
1577.00,99.43
1576.00,99.42
1575.00,99.42
1574.00,99.42
1573.00,99.42
1572.00,99.42
1571.00,99.42
1570.00,99.43
1569.00,99.43
1568.00,99.43
1567.00,99.43
1566.00,99.43
1565.00,99.43
1564.00,99.42
1563.00,99.42
1562.00,99.42
1561.00,99.41
1560.00,99.40
1559.00,99.41
1558.00,99.41
1557.00,99.40
1556.00,99.40
1555.00,99.39
1554.00,99.39
1553.00,99.39
1552.00,99.38
1551.00,99.38
1550.00,99.38
1549.00,99.37
1548.00,99.36
1547.00,99.36
1546.00,99.37
1545.00,99.37
1544.00,99.36
1543.00,99.36
1542.00,99.37
1541.00,99.37
1540.00,99.37
1539.00,99.38
1538.00,99.38
1537.00,99.37
1536.00,99.37
1535.00,99.37
1534.00,99.37
1533.00,99.37
1532.00,99.37
1531.00,99.37
1530.00,99.38
1529.00,99.38
1528.00,99.38
1527.00,99.38
1526.00,99.38
1525.00,99.37
1524.00,99.36
1523.00,99.36
1522.00,99.36
1521.00,99.35
1520.00,99.33
1519.00,99.32
1518.00,99.32
1517.00,99.30
1516.00,99.28
1515.00,99.28
1514.00,99.27
1513.00,99.26
1512.00,99.25
1511.00,99.24
1510.00,99.24
1509.00,99.23
1508.00,99.21
1507.00,99.19
1506.00,99.17
1505.00,99.14
1504.00,99.11
1503.00,99.10
1502.00,99.08
1501.00,99.06
1500.00,99.03
1499.00,99.01
1498.00,98.98
1497.00,98.93
1496.00,98.88
1495.00,98.85
1494.00,98.82
1493.00,98.78
1492.00,98.73
1491.00,98.69
1490.00,98.63
1489.00,98.55
1488.00,98.45
1487.00,98.37
1486.00,98.28
1485.00,98.17
1484.00,98.05
1483.00,97.93
1482.00,97.78
1481.00,97.60
1480.00,97.39
1479.00,97.16
1478.00,96.86
1477.00,96.43
1476.00,95.87
1475.00,95.21
1474.00,94.42
1473.00,93.47
1472.00,92.50
1471.00,91.64
1470.00,90.81
1469.00,89.89
1468.00,88.87
1467.00,87.73
1466.00,86.40
1465.00,84.97
1464.00,83.75
1463.00,82.93
1462.00,82.44
1461.00,82.13
1460.00,81.95
1459.00,81.86
1458.00,81.78
1457.00,81.71
1456.00,81.69
1455.00,81.73
1454.00,81.79
1453.00,81.94
1452.00,82.24
1451.00,82.72
1450.00,83.44
1449.00,84.47
1448.00,85.81
1447.00,87.26
1446.00,88.59
1445.00,89.75
1444.00,90.77
1443.00,91.61
1442.00,92.24
1441.00,92.67
1440.00,92.92
1439.00,93.01
1438.00,92.99
1437.00,93.00
1436.00,93.19
1435.00,93.61
1434.00,94.20
1433.00,94.91
1432.00,95.65
1431.00,96.32
1430.00,96.84
1429.00,97.21
1428.00,97.47
1427.00,97.63
1426.00,97.73
1425.00,97.83
1424.00,97.91
1423.00,97.96
1422.00,97.98
1421.00,98.00
1420.00,98.02
1419.00,98.02
1418.00,98.03
1417.00,98.07
1416.00,98.13
1415.00,98.16
1414.00,98.18
1413.00,98.18
1412.00,98.17
1411.00,98.13
1410.00,98.12
1409.00,98.15
1408.00,98.20
1407.00,98.24
1406.00,98.26
1405.00,98.26
1404.00,98.25
1403.00,98.22
1402.00,98.17
1401.00,98.13
1400.00,98.10
1399.00,98.05
1398.00,97.99
1397.00,97.95
1396.00,97.92
1395.00,97.86
1394.00,97.78
1393.00,97.72
1392.00,97.66
1391.00,97.55
1390.00,97.40
1389.00,97.17
1388.00,96.80
1387.00,96.24
1386.00,95.47
1385.00,94.46
1384.00,93.09
1383.00,91.22
1382.00,88.79
1381.00,85.79
1380.00,82.31
1379.00,78.65
1378.00,75.46
1377.00,73.38
1376.00,72.91
1375.00,74.28
1374.00,77.17
1373.00,80.64
1372.00,83.89
1371.00,86.66
1370.00,88.98
1369.00,90.81
1368.00,92.11
1367.00,92.93
1366.00,93.38
1365.00,93.55
1364.00,93.49
1363.00,93.25
1362.00,92.89
1361.00,92.52
1360.00,92.25
1359.00,92.18
1358.00,92.36
1357.00,92.77
1356.00,93.36
1355.00,94.03
1354.00,94.69
1353.00,95.25
1352.00,95.72
1351.00,96.10
1350.00,96.42
1349.00,96.70
1348.00,96.94
1347.00,97.14
1346.00,97.33
1345.00,97.49
1344.00,97.63
1343.00,97.75
1342.00,97.84
1341.00,97.92
1340.00,97.99
1339.00,98.03
1338.00,98.05
1337.00,98.06
1336.00,98.05
1335.00,98.03
1334.00,97.99
1333.00,97.93
1332.00,97.87
1331.00,97.82
1330.00,97.81
1329.00,97.84
1328.00,97.91
1327.00,97.99
1326.00,98.09
1325.00,98.19
1324.00,98.29
1323.00,98.37
1322.00,98.43
1321.00,98.48
1320.00,98.52
1319.00,98.55
1318.00,98.58
1317.00,98.60
1316.00,98.62
1315.00,98.64
1314.00,98.64
1313.00,98.64
1312.00,98.61
1311.00,98.56
1310.00,98.48
1309.00,98.34
1308.00,98.15
1307.00,97.93
1306.00,97.71
1305.00,97.57
1304.00,97.54
1303.00,97.61
1302.00,97.72
1301.00,97.83
1300.00,97.89
1299.00,97.92
1298.00,97.92
1297.00,97.93
1296.00,97.95
1295.00,98.00
1294.00,98.07
1293.00,98.16
1292.00,98.25
1291.00,98.34
1290.00,98.42
1289.00,98.48
1288.00,98.53
1287.00,98.57
1286.00,98.61
1285.00,98.64
1284.00,98.66
1283.00,98.68
1282.00,98.70
1281.00,98.73
1280.00,98.75
1279.00,98.76
1278.00,98.77
1277.00,98.78
1276.00,98.79
1275.00,98.80
1274.00,98.80
1273.00,98.79
1272.00,98.79
1271.00,98.77
1270.00,98.75
1269.00,98.73
1268.00,98.70
1267.00,98.68
1266.00,98.65
1265.00,98.62
1264.00,98.58
1263.00,98.52
1262.00,98.44
1261.00,98.34
1260.00,98.20
1259.00,98.03
1258.00,97.87
1257.00,97.75
1256.00,97.70
1255.00,97.75
1254.00,97.88
1253.00,98.04
1252.00,98.20
1251.00,98.31
1250.00,98.36
1249.00,98.36
1248.00,98.31
1247.00,98.25
1246.00,98.16
1245.00,98.07
1244.00,97.96
1243.00,97.86
1242.00,97.79
1241.00,97.79
1240.00,97.87
1239.00,98.01
1238.00,98.18
1237.00,98.35
1236.00,98.50
1235.00,98.62
1234.00,98.72
1233.00,98.80
1232.00,98.87
1231.00,98.91
1230.00,98.94
1229.00,98.96
1228.00,98.97
1227.00,98.96
1226.00,98.95
1225.00,98.93
1224.00,98.90
1223.00,98.86
1222.00,98.82
1221.00,98.79
1220.00,98.77
1219.00,98.76
1218.00,98.77
1217.00,98.78
1216.00,98.81
1215.00,98.84
1214.00,98.87
1213.00,98.90
1212.00,98.93
1211.00,98.95
1210.00,98.97
1209.00,98.98
1208.00,98.99
1207.00,98.99
1206.00,98.99
1205.00,98.99
1204.00,98.99
1203.00,98.99
1202.00,98.98
1201.00,98.97
1200.00,98.97
1199.00,98.96
1198.00,98.94
1197.00,98.92
1196.00,98.90
1195.00,98.87
1194.00,98.82
1193.00,98.77
1192.00,98.72
1191.00,98.65
1190.00,98.56
1189.00,98.45
1188.00,98.31
1187.00,98.10
1186.00,97.82
1185.00,97.48
1184.00,97.10
1183.00,96.75
1182.00,96.47
1181.00,96.30
1180.00,96.22
1179.00,96.22
1178.00,96.25
1177.00,96.24
1176.00,96.15
1175.00,95.94
1174.00,95.60
1173.00,95.15
1172.00,94.62
1171.00,94.09
1170.00,93.63
1169.00,93.34
1168.00,93.26
1167.00,93.39
1166.00,93.70
1165.00,94.10
1164.00,94.52
1163.00,94.92
1162.00,95.28
1161.00,95.60
1160.00,95.86
1159.00,96.08
1158.00,96.26
1157.00,96.39
1156.00,96.49
1155.00,96.58
1154.00,96.65
1153.00,96.74
1152.00,96.85
1151.00,96.99
1150.00,97.15
1149.00,97.32
1148.00,97.50
1147.00,97.66
1146.00,97.83
1145.00,97.98
1144.00,98.11
1143.00,98.24
1142.00,98.36
1141.00,98.47
1140.00,98.57
1139.00,98.66
1138.00,98.74
1137.00,98.80
1136.00,98.85
1135.00,98.90
1134.00,98.95
1133.00,98.98
1132.00,99.01
1131.00,99.03
1130.00,99.05
1129.00,99.07
1128.00,99.10
1127.00,99.11
1126.00,99.12
1125.00,99.13
1124.00,99.13
1123.00,99.13
1122.00,99.13
1121.00,99.13
1120.00,99.13
1119.00,99.12
1118.00,99.11
1117.00,99.09
1116.00,99.07
1115.00,99.04
1114.00,99.01
1113.00,98.99
1112.00,98.97
1111.00,98.93
1110.00,98.87
1109.00,98.80
1108.00,98.71
1107.00,98.60
1106.00,98.49
1105.00,98.38
1104.00,98.30
1103.00,98.27
1102.00,98.28
1101.00,98.35
1100.00,98.45
1099.00,98.56
1098.00,98.67
1097.00,98.76
1096.00,98.83
1095.00,98.89
1094.00,98.93
1093.00,98.97
1092.00,98.99
1091.00,99.01
1090.00,99.02
1089.00,99.02
1088.00,99.03
1087.00,99.02
1086.00,99.01
1085.00,99.00
1084.00,99.01
1083.00,99.02
1082.00,99.03
1081.00,99.04
1080.00,99.06
1079.00,99.08
1078.00,99.09
1077.00,99.10
1076.00,99.11
1075.00,99.11
1074.00,99.11
1073.00,99.10
1072.00,99.10
1071.00,99.08
1070.00,99.05
1069.00,99.02
1068.00,98.99
1067.00,98.95
1066.00,98.92
1065.00,98.89
1064.00,98.86
1063.00,98.84
1062.00,98.81
1061.00,98.78
1060.00,98.76
1059.00,98.73
1058.00,98.71
1057.00,98.69
1056.00,98.68
1055.00,98.66
1054.00,98.62
1053.00,98.57
1052.00,98.49
1051.00,98.41
1050.00,98.32
1049.00,98.24
1048.00,98.15
1047.00,98.07
1046.00,98.00
1045.00,97.97
1044.00,97.98
1043.00,98.02
1042.00,98.08
1041.00,98.15
1040.00,98.20
1039.00,98.24
1038.00,98.26
1037.00,98.28
1036.00,98.30
1035.00,98.31
1034.00,98.32
1033.00,98.32
1032.00,98.32
1031.00,98.30
1030.00,98.27
1029.00,98.23
1028.00,98.19
1027.00,98.13
1026.00,98.07
1025.00,98.01
1024.00,97.95
1023.00,97.88
1022.00,97.80
1021.00,97.73
1020.00,97.67
1019.00,97.62
1018.00,97.59
1017.00,97.59
1016.00,97.60
1015.00,97.63
1014.00,97.65
1013.00,97.68
1012.00,97.69
1011.00,97.69
1010.00,97.68
1009.00,97.64
1008.00,97.57
1007.00,97.45
1006.00,97.28
1005.00,97.02
1004.00,96.65
1003.00,96.13
1002.00,95.45
1001.00,94.64
1000.00,93.81
999.00,93.15
998.00,92.88
997.00,93.07
996.00,93.68
995.00,94.52
994.00,95.40
993.00,96.16
992.00,96.75
991.00,97.19
990.00,97.50
989.00,97.71
988.00,97.85
987.00,97.92
986.00,97.93
985.00,97.90
984.00,97.81
983.00,97.65
982.00,97.41
981.00,97.06
980.00,96.59
979.00,95.96
978.00,95.19
977.00,94.30
976.00,93.38
975.00,92.56
974.00,92.01
973.00,91.90
972.00,92.30
971.00,93.13
970.00,94.18
969.00,95.21
968.00,96.08
967.00,96.74
966.00,97.23
965.00,97.58
964.00,97.83
963.00,98.02
962.00,98.17
961.00,98.30
960.00,98.40
959.00,98.49
958.00,98.56
957.00,98.62
956.00,98.66
955.00,98.70
954.00,98.74
953.00,98.78
952.00,98.82
951.00,98.85
950.00,98.87
949.00,98.88
948.00,98.88
947.00,98.87
946.00,98.85
945.00,98.81
944.00,98.75
943.00,98.68
942.00,98.61
941.00,98.57
940.00,98.57
939.00,98.62
938.00,98.70
937.00,98.79
936.00,98.86
935.00,98.92
934.00,98.97
933.00,99.01
932.00,99.05
931.00,99.09
930.00,99.12
929.00,99.15
928.00,99.16
927.00,99.17
926.00,99.18
925.00,99.19
924.00,99.20
923.00,99.21
922.00,99.22
921.00,99.23
920.00,99.23
919.00,99.23
918.00,99.23
917.00,99.23
916.00,99.22
915.00,99.19
914.00,99.15
913.00,99.12
912.00,99.09
911.00,99.07
910.00,99.05
909.00,99.01
908.00,98.95
907.00,98.85
906.00,98.69
905.00,98.48
904.00,98.20
903.00,97.86
902.00,97.51
901.00,97.21
900.00,97.03
899.00,97.02
