Created as New Dataset,PVOH MW 31K
cm-1,%T
2460.00,98.91
2459.00,98.91
2458.00,98.90
2457.00,98.90
2456.00,98.90
2455.00,98.91
2454.00,98.91
2453.00,98.91
2452.00,98.91
2451.00,98.91
2450.00,98.91
2449.00,98.91
2448.00,98.92
2447.00,98.92
2446.00,98.92
2445.00,98.92
2444.00,98.92
2443.00,98.92
2442.00,98.92
2441.00,98.92
2440.00,98.92
2439.00,98.92
2438.00,98.93
2437.00,98.93
2436.00,98.93
2435.00,98.93
2434.00,98.93
2433.00,98.94
2432.00,98.94
2431.00,98.95
2430.00,98.95
2429.00,98.95
2428.00,98.95
2427.00,98.95
2426.00,98.95
2425.00,98.95
2424.00,98.95
2423.00,98.95
2422.00,98.96
2421.00,98.96
2420.00,98.96
2419.00,98.96
2418.00,98.96
2417.00,98.96
2416.00,98.97
2415.00,98.97
2414.00,98.97
2413.00,98.98
2412.00,98.98
2411.00,98.98
2410.00,98.98
2409.00,98.97
2408.00,98.97
2407.00,98.98
2406.00,98.99
2405.00,99.00
2404.00,99.00
2403.00,99.00
2402.00,99.00
2401.00,99.00
2400.00,99.00
2399.00,99.01
2398.00,99.01
2397.00,99.01
2396.00,99.01
2395.00,99.01
2394.00,99.01
2393.00,99.01
2392.00,99.01
2391.00,99.02
2390.00,99.02
2389.00,99.02
2388.00,99.03
2387.00,99.03
2386.00,99.03
2385.00,99.04
2384.00,99.04
2383.00,99.04
2382.00,99.05
2381.00,99.05
2380.00,99.05
2379.00,99.06
2378.00,99.06
2377.00,99.07
2376.00,99.08
2375.00,99.09
2374.00,99.09
2373.00,99.10
2372.00,99.10
2371.00,99.10
2370.00,99.10
2369.00,99.10
2368.00,99.10
2367.00,99.09
2366.00,99.08
2365.00,99.07
2364.00,99.05
2363.00,99.05
2362.00,99.05
2361.00,99.05
2360.00,99.07
2359.00,99.07
2358.00,99.08
2357.00,99.08
2356.00,99.08
2355.00,99.08
2354.00,99.07
2353.00,99.06
2352.00,99.05
2351.00,99.05
2350.00,99.06
2349.00,99.06
2348.00,99.06
2347.00,99.06
2346.00,99.06
2345.00,99.05
2344.00,99.05
2343.00,99.05
2342.00,99.05
2341.00,99.04
2340.00,99.03
2339.00,99.03
2338.00,99.03
2337.00,99.04
2336.00,99.04
2335.00,99.05
2334.00,99.05
2333.00,99.05
2332.00,99.05
2331.00,99.05
2330.00,99.06
2329.00,99.06
2328.00,99.04
2327.00,99.01
2326.00,98.96
2325.00,98.91
2324.00,98.87
2323.00,98.86
2322.00,98.87
2321.00,98.89
2320.00,98.91
2319.00,98.92
2318.00,98.93
2317.00,98.94
2316.00,98.95
2315.00,98.96
2314.00,98.97
2313.00,98.97
2312.00,98.96
2311.00,98.96
2310.00,98.95
2309.00,98.95
2308.00,98.94
2307.00,98.94
2306.00,98.94
2305.00,98.93
2304.00,98.93
2303.00,98.92
2302.00,98.92
2301.00,98.92
2300.00,98.92
2299.00,98.93
2298.00,98.92
2297.00,98.92
2296.00,98.91
2295.00,98.90
2294.00,98.89
2293.00,98.89
2292.00,98.88
2291.00,98.87
2290.00,98.86
2289.00,98.85
2288.00,98.85
2287.00,98.84
2286.00,98.83
2285.00,98.83
2284.00,98.83
2283.00,98.84
2282.00,98.85
2281.00,98.86
2280.00,98.86
2279.00,98.87
2278.00,98.87
2277.00,98.87
2276.00,98.87
2275.00,98.87
2274.00,98.87
2273.00,98.87
2272.00,98.87
2271.00,98.87
2270.00,98.87
2269.00,98.88
2268.00,98.88
2267.00,98.89
2266.00,98.89
2265.00,98.89
2264.00,98.90
2263.00,98.90
2262.00,98.91
2261.00,98.91
2260.00,98.90
2259.00,98.90
2258.00,98.89
2257.00,98.89
2256.00,98.90
2255.00,98.92
2254.00,98.93
2253.00,98.94
2252.00,98.93
2251.00,98.92
2250.00,98.92
2249.00,98.92
2248.00,98.92
2247.00,98.92
2246.00,98.92
2245.00,98.92
2244.00,98.92
2243.00,98.92
2242.00,98.91
2241.00,98.90
2240.00,98.89
2239.00,98.89
2238.00,98.90
2237.00,98.90
2236.00,98.89
2235.00,98.90
2234.00,98.90
2233.00,98.91
2232.00,98.91
2231.00,98.91
2230.00,98.91
2229.00,98.91
2228.00,98.92
2227.00,98.92
2226.00,98.91
2225.00,98.91
2224.00,98.90
2223.00,98.90
2222.00,98.89
2221.00,98.89
2220.00,98.89
2219.00,98.89
2218.00,98.89
2217.00,98.89
2216.00,98.89
2215.00,98.89
2214.00,98.90
2213.00,98.90
2212.00,98.90
2211.00,98.89
2210.00,98.89
2209.00,98.89
2208.00,98.88
2207.00,98.88
2206.00,98.87
2205.00,98.87
2204.00,98.88
2203.00,98.88
2202.00,98.89
2201.00,98.89
2200.00,98.88
2199.00,98.87
2198.00,98.86
2197.00,98.85
2196.00,98.84
2195.00,98.84
2194.00,98.83
2193.00,98.82
2192.00,98.82
2191.00,98.82
2190.00,98.83
2189.00,98.83
2188.00,98.82
2187.00,98.81
2186.00,98.79
2185.00,98.79
2184.00,98.79
2183.00,98.80
2182.00,98.82
2181.00,98.85
2180.00,98.87
2179.00,98.86
2178.00,98.85
2177.00,98.84
2176.00,98.84
2175.00,98.85
2174.00,98.86
2173.00,98.86
2172.00,98.84
2171.00,98.81
2170.00,98.78
2169.00,98.75
2168.00,98.72
2167.00,98.70
2166.00,98.69
2165.00,98.68
2164.00,98.67
2163.00,98.65
2162.00,98.63
2161.00,98.64
2160.00,98.73
2159.00,98.89
2158.00,99.06
2157.00,99.18
2156.00,99.23
2155.00,99.22
2154.00,99.18
2153.00,99.13
2152.00,99.09
2151.00,99.07
2150.00,99.07
2149.00,99.08
2148.00,99.08
2147.00,99.09
2146.00,99.10
2145.00,99.10
2144.00,99.09
2143.00,99.08
2142.00,99.07
2141.00,99.07
2140.00,99.07
2139.00,99.09
2138.00,99.10
2137.00,99.12
2136.00,99.13
2135.00,99.16
2134.00,99.19
2133.00,99.22
2132.00,99.22
2131.00,99.20
2130.00,99.17
2129.00,99.14
2128.00,99.12
2127.00,99.11
2126.00,99.10
2125.00,99.09
2124.00,99.08
2123.00,99.07
2122.00,99.06
2121.00,99.06
2120.00,99.05
2119.00,99.04
2118.00,99.03
2117.00,99.01
2116.00,99.00
2115.00,98.98
2114.00,98.97
2113.00,98.97
2112.00,98.97
2111.00,98.97
2110.00,98.97
2109.00,98.98
2108.00,98.98
2107.00,98.98
2106.00,98.98
2105.00,98.97
2104.00,98.96
2103.00,98.96
2102.00,98.95
2101.00,98.96
2100.00,98.96
2099.00,98.97
2098.00,98.98
2097.00,99.00
2096.00,99.02
2095.00,99.03
2094.00,99.04
2093.00,99.03
2092.00,99.02
2091.00,99.01
2090.00,99.00
2089.00,99.00
2088.00,98.99
2087.00,98.98
2086.00,98.97
2085.00,98.96
2084.00,98.95
2083.00,98.95
2082.00,98.95
2081.00,98.94
2080.00,98.93
2079.00,98.92
2078.00,98.92
2077.00,98.93
2076.00,98.94
2075.00,98.94
2074.00,98.94
2073.00,98.94
2072.00,98.94
2071.00,98.94
2070.00,98.94
2069.00,98.95
2068.00,98.96
2067.00,98.96
2066.00,98.96
2065.00,98.95
2064.00,98.94
2063.00,98.94
2062.00,98.95
2061.00,98.96
2060.00,98.96
2059.00,98.96
2058.00,98.94
2057.00,98.92
2056.00,98.91
2055.00,98.90
2054.00,98.89
2053.00,98.86
2052.00,98.82
2051.00,98.78
2050.00,98.76
2049.00,98.78
2048.00,98.81
2047.00,98.84
2046.00,98.86
2045.00,98.87
2044.00,98.87
2043.00,98.87
2042.00,98.86
2041.00,98.85
2040.00,98.84
2039.00,98.84
2038.00,98.84
2037.00,98.84
2036.00,98.85
2035.00,98.87
2034.00,98.88
2033.00,98.89
2032.00,98.89
2031.00,98.90
2030.00,98.92
2029.00,98.93
2028.00,98.94
2027.00,98.93
2026.00,98.92
2025.00,98.92
2024.00,98.92
2023.00,98.92
2022.00,98.93
2021.00,98.94
2020.00,98.93
2019.00,98.92
2018.00,98.92
2017.00,98.92
2016.00,98.93
2015.00,98.95
2014.00,98.95
2013.00,98.95
2012.00,98.93
2011.00,98.92
2010.00,98.92
2009.00,98.93
2008.00,98.95
2007.00,98.99
2006.00,99.02
2005.00,99.05
2004.00,99.04
2003.00,99.03
2002.00,99.02
2001.00,99.02
2000.00,99.01
1999.00,99.00
1998.00,98.97
1997.00,98.94
1996.00,98.92
1995.00,98.90
1994.00,98.90
1993.00,98.92
1992.00,98.93
1991.00,98.93
1990.00,98.92
1989.00,98.91
1988.00,98.90
1987.00,98.90
1986.00,98.89
1985.00,98.87
1984.00,98.84
1983.00,98.80
1982.00,98.76
1981.00,98.72
1980.00,98.71
1979.00,98.72
1978.00,98.78
1977.00,98.86
1976.00,98.94
1975.00,98.98
1974.00,98.99
1973.00,98.99
1972.00,98.98
1971.00,98.97
1970.00,98.97
1969.00,98.97
1968.00,98.98
1967.00,98.99
1966.00,99.00
1965.00,99.01
1964.00,99.02
1963.00,99.02
1962.00,99.02
1961.00,99.03
1960.00,99.06
1959.00,99.09
1958.00,99.11
1957.00,99.12
1956.00,99.11
1955.00,99.10
1954.00,99.09
1953.00,99.08
1952.00,99.07
1951.00,99.07
1950.00,99.06
1949.00,99.05
1948.00,99.04
1947.00,99.04
1946.00,99.04
1945.00,99.04
1944.00,99.05
1943.00,99.06
1942.00,99.07
1941.00,99.09
1940.00,99.09
1939.00,99.09
1938.00,99.09
1937.00,99.09
1936.00,99.09
1935.00,99.09
1934.00,99.09
1933.00,99.09
1932.00,99.09
1931.00,99.09
1930.00,99.09
1929.00,99.09
1928.00,99.10
1927.00,99.11
1926.00,99.11
1925.00,99.11
1924.00,99.10
1923.00,99.09
1922.00,99.09
1921.00,99.08
1920.00,99.07
1919.00,99.07
1918.00,99.07
1917.00,99.08
1916.00,99.07
1915.00,99.07
1914.00,99.07
1913.00,99.07
1912.00,99.08
1911.00,99.08
1910.00,99.09
1909.00,99.09
1908.00,99.10
1907.00,99.10
1906.00,99.11
1905.00,99.12
1904.00,99.12
1903.00,99.11
1902.00,99.10
1901.00,99.10
1900.00,99.09
1899.00,99.09
1898.00,99.09
1897.00,99.09
1896.00,99.09
1895.00,99.09
1894.00,99.09
1893.00,99.09
1892.00,99.10
1891.00,99.10
1890.00,99.11
1889.00,99.11
1888.00,99.12
1887.00,99.11
1886.00,99.11
1885.00,99.11
1884.00,99.10
1883.00,99.10
1882.00,99.11
1881.00,99.11
1880.00,99.11
1879.00,99.11
1878.00,99.12
1877.00,99.12
1876.00,99.12
1875.00,99.12
1874.00,99.12
1873.00,99.12
1872.00,99.12
1871.00,99.12
1870.00,99.12
1869.00,99.12
1868.00,99.12
1867.00,99.12
1866.00,99.12
1865.00,99.12
1864.00,99.13
1863.00,99.13
1862.00,99.13
1861.00,99.13
1860.00,99.12
1859.00,99.12
1858.00,99.11
1857.00,99.11
1856.00,99.12
1855.00,99.12
1854.00,99.13
1853.00,99.13
1852.00,99.13
1851.00,99.14
1850.00,99.14
1849.00,99.14
1848.00,99.15
1847.00,99.15
1846.00,99.15
1845.00,99.14
1844.00,99.14
1843.00,99.14
1842.00,99.15
1841.00,99.15
1840.00,99.14
1839.00,99.14
1838.00,99.13
1837.00,99.13
1836.00,99.13
1835.00,99.13
1834.00,99.13
1833.00,99.13
1832.00,99.13
1831.00,99.13
1830.00,99.14
1829.00,99.14
1828.00,99.15
1827.00,99.15
1826.00,99.15
1825.00,99.15
1824.00,99.15
1823.00,99.14
1822.00,99.14
1821.00,99.14
1820.00,99.15
1819.00,99.16
1818.00,99.18
1817.00,99.19
1816.00,99.19
1815.00,99.19
1814.00,99.18
1813.00,99.18
1812.00,99.17
1811.00,99.17
1810.00,99.17
1809.00,99.17
1808.00,99.17
1807.00,99.16
1806.00,99.16
1805.00,99.16
1804.00,99.16
1803.00,99.16
1802.00,99.17
1801.00,99.17
1800.00,99.17
1799.00,99.17
1798.00,99.16
1797.00,99.16
1796.00,99.16
1795.00,99.16
1794.00,99.16
1793.00,99.16
1792.00,99.16
1791.00,99.16
1790.00,99.16
1789.00,99.16
1788.00,99.16
1787.00,99.16
1786.00,99.16
1785.00,99.16
1784.00,99.15
1783.00,99.15
1782.00,99.14
1781.00,99.13
1780.00,99.13
1779.00,99.13
1778.00,99.13
1777.00,99.13
1776.00,99.13
1775.00,99.13
1774.00,99.13
1773.00,99.13
1772.00,99.12
1771.00,99.11
1770.00,99.10
1769.00,99.10
1768.00,99.09
1767.00,99.07
1766.00,99.06
1765.00,99.05
1764.00,99.03
1763.00,99.02
1762.00,98.99
1761.00,98.96
1760.00,98.92
1759.00,98.88
1758.00,98.81
1757.00,98.73
1756.00,98.64
1755.00,98.54
1754.00,98.44
1753.00,98.30
1752.00,98.12
1751.00,97.90
1750.00,97.64
1749.00,97.37
1748.00,97.10
1747.00,96.82
1746.00,96.56
1745.00,96.29
1744.00,96.01
1743.00,95.74
1742.00,95.48
1741.00,95.23
1740.00,94.97
1739.00,94.74
1738.00,94.58
1737.00,94.48
1736.00,94.39
1735.00,94.27
1734.00,94.16
1733.00,94.10
1732.00,94.11
1731.00,94.14
1730.00,94.18
1729.00,94.21
1728.00,94.26
1727.00,94.30
1726.00,94.34
1725.00,94.37
1724.00,94.40
1723.00,94.42
1722.00,94.43
1721.00,94.44
1720.00,94.44
1719.00,94.42
1718.00,94.38
1717.00,94.34
1716.00,94.33
1715.00,94.33
1714.00,94.34
1713.00,94.36
1712.00,94.40
1711.00,94.45
1710.00,94.52
1709.00,94.61
1708.00,94.71
1707.00,94.84
1706.00,95.00
1705.00,95.17
1704.00,95.32
1703.00,95.46
1702.00,95.61
1701.00,95.81
1700.00,96.05
1699.00,96.25
1698.00,96.40
1697.00,96.56
1696.00,96.74
1695.00,96.90
1694.00,97.02
1693.00,97.12
1692.00,97.21
1691.00,97.31
1690.00,97.40
1689.00,97.49
1688.00,97.56
1687.00,97.62
1686.00,97.67
1685.00,97.73
1684.00,97.80
1683.00,97.85
1682.00,97.88
1681.00,97.90
1680.00,97.93
1679.00,97.96
1678.00,97.98
1677.00,98.00
1676.00,98.01
1675.00,98.02
1674.00,98.03
1673.00,98.03
1672.00,98.04
1671.00,98.05
1670.00,98.06
1669.00,98.07
1668.00,98.07
1667.00,98.08
1666.00,98.08
1665.00,98.09
1664.00,98.09
1663.00,98.09
1662.00,98.10
1661.00,98.10
1660.00,98.11
1659.00,98.11
1658.00,98.12
1657.00,98.12
1656.00,98.12
1655.00,98.13
1654.00,98.13
1653.00,98.14
1652.00,98.15
1651.00,98.16
1650.00,98.18
1649.00,98.20
1648.00,98.21
1647.00,98.23
1646.00,98.25
1645.00,98.25
1644.00,98.26
1643.00,98.27
1642.00,98.28
1641.00,98.30
1640.00,98.31
1639.00,98.32
1638.00,98.34
1637.00,98.35
1636.00,98.37
1635.00,98.38
1634.00,98.40
1633.00,98.41
1632.00,98.42
1631.00,98.43
1630.00,98.44
1629.00,98.45
1628.00,98.47
1627.00,98.48
1626.00,98.49
1625.00,98.50
1624.00,98.51
1623.00,98.53
1622.00,98.55
1621.00,98.56
1620.00,98.57
1619.00,98.58
1618.00,98.59
1617.00,98.60
1616.00,98.61
1615.00,98.61
1614.00,98.62
1613.00,98.63
1612.00,98.64
1611.00,98.65
1610.00,98.66
1609.00,98.67
1608.00,98.67
1607.00,98.68
1606.00,98.68
1605.00,98.67
1604.00,98.67
1603.00,98.67
1602.00,98.67
1601.00,98.67
1600.00,98.66
1599.00,98.66
1598.00,98.66
1597.00,98.66
1596.00,98.65
1595.00,98.65
1594.00,98.65
1593.00,98.64
1592.00,98.63
1591.00,98.62
1590.00,98.60
1589.00,98.59
1588.00,98.57
1587.00,98.56
1586.00,98.55
1585.00,98.54
1584.00,98.52
1583.00,98.51
1582.00,98.49
1581.00,98.48
1580.00,98.47
1579.00,98.46
1578.00,98.46
1577.00,98.44
1576.00,98.42
1575.00,98.40
1574.00,98.40
1573.00,98.39
1572.00,98.39
1571.00,98.38
1570.00,98.38
1569.00,98.38
1568.00,98.38
1567.00,98.39
1566.00,98.39
1565.00,98.40
1564.00,98.41
1563.00,98.41
1562.00,98.42
1561.00,98.42
1560.00,98.43
1559.00,98.44
1558.00,98.47
1557.00,98.48
1556.00,98.48
1555.00,98.49
1554.00,98.50
1553.00,98.51
1552.00,98.51
1551.00,98.53
1550.00,98.54
1549.00,98.55
1548.00,98.56
1547.00,98.58
1546.00,98.59
1545.00,98.60
1544.00,98.61
1543.00,98.62
1542.00,98.62
1541.00,98.62
1540.00,98.63
1539.00,98.63
1538.00,98.63
1537.00,98.63
1536.00,98.64
1535.00,98.64
1534.00,98.64
1533.00,98.65
1532.00,98.65
1531.00,98.65
1530.00,98.65
1529.00,98.64
1528.00,98.64
1527.00,98.65
1526.00,98.65
1525.00,98.65
1524.00,98.65
1523.00,98.64
1522.00,98.64
1521.00,98.63
1520.00,98.63
1519.00,98.62
1518.00,98.62
1517.00,98.61
1516.00,98.60
1515.00,98.60
1514.00,98.59
1513.00,98.58
1512.00,98.57
1511.00,98.56
1510.00,98.56
1509.00,98.55
1508.00,98.54
1507.00,98.53
1506.00,98.51
1505.00,98.47
1504.00,98.43
1503.00,98.42
1502.00,98.40
1501.00,98.38
1500.00,98.36
1499.00,98.34
1498.00,98.32
1497.00,98.28
1496.00,98.24
1495.00,98.20
1494.00,98.16
1493.00,98.13
1492.00,98.09
1491.00,98.05
1490.00,98.01
1489.00,97.95
1488.00,97.89
1487.00,97.83
1486.00,97.77
1485.00,97.71
1484.00,97.65
1483.00,97.58
1482.00,97.51
1481.00,97.43
1480.00,97.36
1479.00,97.30
1478.00,97.23
1477.00,97.15
1476.00,97.06
1475.00,96.99
1474.00,96.90
1473.00,96.79
1472.00,96.68
1471.00,96.58
1470.00,96.51
1469.00,96.44
1468.00,96.36
1467.00,96.29
1466.00,96.20
1465.00,96.09
1464.00,95.99
1463.00,95.91
1462.00,95.85
1461.00,95.79
1460.00,95.73
1459.00,95.66
1458.00,95.56
1457.00,95.43
1456.00,95.32
1455.00,95.24
1454.00,95.18
1453.00,95.11
1452.00,95.04
1451.00,94.97
1450.00,94.90
1449.00,94.82
1448.00,94.75
1447.00,94.68
1446.00,94.62
1445.00,94.56
1444.00,94.50
1443.00,94.45
1442.00,94.39
1441.00,94.34
1440.00,94.30
1439.00,94.26
1438.00,94.21
1437.00,94.15
1436.00,94.08
1435.00,94.05
1434.00,94.04
1433.00,94.02
1432.00,94.00
1431.00,93.98
1430.00,93.96
1429.00,93.95
1428.00,93.94
1427.00,93.95
1426.00,93.95
1425.00,93.95
1424.00,93.95
1423.00,93.96
1422.00,93.98
1421.00,93.99
1420.00,94.01
1419.00,94.03
1418.00,94.06
1417.00,94.10
1416.00,94.14
1415.00,94.17
1414.00,94.22
1413.00,94.26
1412.00,94.31
1411.00,94.36
1410.00,94.42
1409.00,94.47
1408.00,94.53
1407.00,94.59
1406.00,94.66
1405.00,94.74
1404.00,94.83
1403.00,94.91
1402.00,94.99
1401.00,95.06
1400.00,95.14
1399.00,95.23
1398.00,95.31
1397.00,95.39
1396.00,95.45
1395.00,95.50
1394.00,95.53
1393.00,95.55
1392.00,95.55
1391.00,95.53
1390.00,95.50
1389.00,95.44
1388.00,95.34
1387.00,95.21
1386.00,95.07
1385.00,94.92
1384.00,94.77
1383.00,94.60
1382.00,94.42
1381.00,94.24
1380.00,94.06
1379.00,93.89
1378.00,93.75
1377.00,93.63
1376.00,93.53
1375.00,93.46
1374.00,93.43
1373.00,93.43
1372.00,93.47
1371.00,93.52
1370.00,93.60
1369.00,93.69
1368.00,93.79
1367.00,93.89
1366.00,93.99
1365.00,94.08
1364.00,94.17
1363.00,94.27
1362.00,94.36
1361.00,94.45
1360.00,94.53
1359.00,94.60
1358.00,94.68
1357.00,94.75
1356.00,94.81
1355.00,94.87
1354.00,94.92
1353.00,94.96
1352.00,94.99
1351.00,95.01
1350.00,95.02
1349.00,95.03
1348.00,95.02
1347.00,95.00
1346.00,94.98
1345.00,94.96
1344.00,94.93
1343.00,94.90
1342.00,94.86
1341.00,94.82
1340.00,94.77
1339.00,94.72
1338.00,94.67
1337.00,94.62
1336.00,94.58
1335.00,94.55
1334.00,94.53
1333.00,94.50
1332.00,94.47
1331.00,94.45
1330.00,94.43
1329.00,94.41
1328.00,94.39
1327.00,94.38
1326.00,94.38
1325.00,94.38
1324.00,94.38
1323.00,94.39
1322.00,94.40
1321.00,94.42
1320.00,94.43
1319.00,94.45
1318.00,94.48
1317.00,94.51
1316.00,94.54
1315.00,94.58
1314.00,94.61
1313.00,94.64
1312.00,94.68
1311.00,94.71
1310.00,94.74
1309.00,94.77
1308.00,94.80
1307.00,94.83
1306.00,94.86
1305.00,94.89
1304.00,94.91
1303.00,94.94
1302.00,94.95
1301.00,94.97
1300.00,94.97
1299.00,94.98
1298.00,94.97
1297.00,94.96
1296.00,94.94
1295.00,94.92
1294.00,94.89
1293.00,94.85
1292.00,94.80
1291.00,94.74
1290.00,94.68
1289.00,94.60
1288.00,94.51
1287.00,94.41
1286.00,94.31
1285.00,94.19
1284.00,94.07
1283.00,93.94
1282.00,93.80
1281.00,93.65
1280.00,93.50
1279.00,93.35
1278.00,93.20
1277.00,93.05
1276.00,92.90
1275.00,92.75
1274.00,92.61
1273.00,92.47
1272.00,92.33
1271.00,92.20
1270.00,92.08
1269.00,91.96
1268.00,91.85
1267.00,91.75
1266.00,91.66
1265.00,91.57
1264.00,91.48
1263.00,91.41
1262.00,91.34
1261.00,91.28
1260.00,91.23
1259.00,91.18
1258.00,91.14
1257.00,91.11
1256.00,91.08
1255.00,91.05
1254.00,91.02
1253.00,91.00
1252.00,90.98
1251.00,90.95
1250.00,90.93
1249.00,90.90
1248.00,90.87
1247.00,90.84
1246.00,90.82
1245.00,90.80
1244.00,90.78
1243.00,90.76
1242.00,90.74
1241.00,90.73
1240.00,90.72
1239.00,90.73
1238.00,90.75
1237.00,90.79
1236.00,90.84
1235.00,90.91
1234.00,91.01
1233.00,91.13
1232.00,91.26
1231.00,91.41
1230.00,91.59
1229.00,91.77
1228.00,91.96
1227.00,92.16
1226.00,92.37
1225.00,92.57
1224.00,92.78
1223.00,92.98
1222.00,93.19
1221.00,93.39
1220.00,93.57
1219.00,93.76
1218.00,93.93
1217.00,94.09
1216.00,94.24
1215.00,94.38
1214.00,94.51
1213.00,94.64
1212.00,94.76
1211.00,94.87
1210.00,94.98
1209.00,95.08
1208.00,95.17
1207.00,95.26
1206.00,95.34
1205.00,95.42
1204.00,95.49
1203.00,95.55
1202.00,95.61
1201.00,95.67
1200.00,95.73
1199.00,95.79
1198.00,95.85
1197.00,95.90
1196.00,95.94
1195.00,95.99
1194.00,96.03
1193.00,96.07
1192.00,96.10
1191.00,96.14
1190.00,96.17
1189.00,96.21
1188.00,96.24
1187.00,96.27
1186.00,96.30
1185.00,96.34
1184.00,96.36
1183.00,96.39
1182.00,96.42
1181.00,96.44
1180.00,96.47
1179.00,96.49
1178.00,96.51
1177.00,96.54
1176.00,96.56
1175.00,96.59
1174.00,96.62
1173.00,96.64
1172.00,96.67
1171.00,96.69
1170.00,96.72
1169.00,96.74
1168.00,96.77
1167.00,96.80
1166.00,96.82
1165.00,96.84
1164.00,96.85
1163.00,96.86
1162.00,96.87
1161.00,96.87
1160.00,96.86
1159.00,96.83
1158.00,96.78
1157.00,96.70
1156.00,96.59
1155.00,96.44
1154.00,96.23
1153.00,95.97
1152.00,95.64
1151.00,95.27
1150.00,94.85
1149.00,94.41
1148.00,93.94
1147.00,93.50
1146.00,93.09
1145.00,92.74
1144.00,92.48
1143.00,92.32
1142.00,92.25
1141.00,92.26
1140.00,92.32
1139.00,92.42
1138.00,92.52
1137.00,92.61
1136.00,92.68
1135.00,92.73
1134.00,92.77
1133.00,92.79
1132.00,92.81
1131.00,92.81
1130.00,92.81
1129.00,92.80
1128.00,92.78
1127.00,92.76
1126.00,92.75
1125.00,92.73
1124.00,92.71
1123.00,92.69
1122.00,92.66
1121.00,92.63
1120.00,92.59
1119.00,92.55
1118.00,92.51
1117.00,92.46
1116.00,92.39
1115.00,92.31
1114.00,92.23
1113.00,92.12
1112.00,92.00
1111.00,91.85
1110.00,91.69
1109.00,91.50
1108.00,91.29
1107.00,91.06
1106.00,90.81
1105.00,90.56
1104.00,90.31
1103.00,90.06
1102.00,89.82
1101.00,89.59
1100.00,89.38
1099.00,89.20
1098.00,89.05
1097.00,88.92
1096.00,88.79
1095.00,88.68
1094.00,88.58
1093.00,88.51
1092.00,88.45
1091.00,88.41
1090.00,88.39
1089.00,88.37
1088.00,88.37
1087.00,88.39
1086.00,88.41
1085.00,88.44
1084.00,88.48
1083.00,88.53
1082.00,88.59
1081.00,88.65
1080.00,88.70
1079.00,88.76
1078.00,88.82
1077.00,88.88
1076.00,88.94
1075.00,89.01
1074.00,89.07
1073.00,89.12
1072.00,89.17
1071.00,89.22
1070.00,89.27
1069.00,89.32
1068.00,89.36
1067.00,89.40
1066.00,89.45
1065.00,89.51
1064.00,89.56
1063.00,89.62
1062.00,89.67
1061.00,89.72
1060.00,89.76
1059.00,89.79
1058.00,89.83
1057.00,89.86
1056.00,89.89
1055.00,89.91
1054.00,89.92
1053.00,89.92
1052.00,89.91
1051.00,89.90
1050.00,89.90
1049.00,89.88
1048.00,89.87
1047.00,89.87
1046.00,89.87
1045.00,89.89
1044.00,89.90
1043.00,89.92
1042.00,89.94
1041.00,89.97
1040.00,89.99
1039.00,90.02
1038.00,90.04
1037.00,90.05
1036.00,90.04
1035.00,90.02
1034.00,89.99
1033.00,89.94
1032.00,89.87
1031.00,89.80
1030.00,89.72
1029.00,89.63
1028.00,89.55
1027.00,89.47
1026.00,89.40
1025.00,89.34
1024.00,89.28
1023.00,89.25
1022.00,89.24
1021.00,89.26
1020.00,89.31
1019.00,89.41
1018.00,89.54
1017.00,89.70
1016.00,89.87
1015.00,90.07
1014.00,90.27
1013.00,90.48
1012.00,90.70
1011.00,90.91
1010.00,91.12
1009.00,91.32
1008.00,91.50
1007.00,91.67
1006.00,91.84
1005.00,92.00
1004.00,92.16
1003.00,92.30
1002.00,92.44
1001.00,92.56
1000.00,92.68
999.00,92.78
998.00,92.89
997.00,92.99
996.00,93.09
995.00,93.19
994.00,93.29
993.00,93.37
992.00,93.44
991.00,93.51
990.00,93.59
989.00,93.66
988.00,93.73
987.00,93.80
986.00,93.86
985.00,93.92
984.00,93.97
983.00,94.02
982.00,94.07
981.00,94.13
980.00,94.18
979.00,94.22
978.00,94.26
977.00,94.30
976.00,94.33
975.00,94.37
974.00,94.40
973.00,94.44
972.00,94.47
971.00,94.49
970.00,94.51
969.00,94.53
968.00,94.55
967.00,94.57
966.00,94.58
965.00,94.58
964.00,94.57
963.00,94.57
962.00,94.57
961.00,94.56
960.00,94.55
959.00,94.53
958.00,94.50
957.00,94.46
956.00,94.41
955.00,94.35
954.00,94.28
953.00,94.21
952.00,94.14
951.00,94.07
950.00,94.01
949.00,93.96
948.00,93.92
947.00,93.90
946.00,93.88
945.00,93.88
944.00,93.88
943.00,93.90
942.00,93.93
941.00,93.96
940.00,93.98
939.00,94.01
938.00,94.05
937.00,94.09
936.00,94.12
935.00,94.16
934.00,94.20
933.00,94.23
932.00,94.26
931.00,94.28
930.00,94.30
929.00,94.31
928.00,94.32
927.00,94.33
926.00,94.35
925.00,94.36
924.00,94.37
923.00,94.37
922.00,94.38
921.00,94.39
920.00,94.39
919.00,94.40
918.00,94.40
917.00,94.41
916.00,94.42
915.00,94.44
914.00,94.47
913.00,94.49
912.00,94.52
911.00,94.55
910.00,94.58
909.00,94.62
908.00,94.65
907.00,94.69
906.00,94.74
905.00,94.77
904.00,94.79
903.00,94.81
902.00,94.83
901.00,94.85
900.00,94.87
899.00,94.89
898.00,94.90
897.00,94.91
